ODYSSEY — BOOK XXI full-book caption alignment
Duration: 1373.568s
Narration cues: 334
Source words: 4515
Directly matched source words: 4286 (94.9%)
Recognized words: 4521
Visual lead: 0.16s

Cue | Start | Anchor | Missing prefix | Caption
 96 |  401.220 | and                |              0 | And the sacred strength of / Telemachus spoke among them again:
 97 |  404.260 | Ah,                |              0 | "Ah — so I will be a weakling and a coward all my days!
 98 |  408.640 | or                 |              0 | Or I am too young yet, and cannot trust my hands / to defend a man when someone picks a quarrel first.
 99 |  414.280 | Come               |              0 | Come then, you who are stronger than I am — / come try the bow, and let us finish out the contest."
100 |  420.200 | So                 |              0 | So speaking he set the bow away from him on the ground, / leaning it against the joined and polished panels,
101 |  426.280 | with               |              0 | with the swift arrow propped on the fine door-hook there,
102 |  429.460 | and                |              0 | and sat back down on the chair from which he had risen.
103 |  432.600 | spoke              |              2 | And Antinous spoke among them, Eupeithes' son:
104 |  435.700 | up                 |              0 | "Up, all you companions — in order, left to right, / starting from where the wine is always poured."
105 |  440.960 | So                 |              0 | So spoke Antinous, and his word pleased them well.
106 |  444.580 | and                |              0 | And the first to rise was Leodes, the son of Oenops, / who was their sacrifice-diviner, and always sat
107 |  450.440 | in                 |              0 | in the farthest corner by the / beautiful mixing-bowl: to him alone
108 |  453.980 | their              |              0 | their reckless outrages were hateful; / he was indignant at all the suitors.
109 |  458.560 | He                 |              0 | He now was first to take the bow and the swift arrow,
110 |  461.580 | and                |              0 | and went and stood on the / threshold and began to try the bow.
111 |  465.140 | He                 |              0 | He could not string it: / long before that, hauling, his hands
112 |  468.200 | gave               |              0 | gave out — his soft, unhardened hands; / and he said among the suitors:
113 |  472.560 | Friends            |              0 | "Friends, I cannot bend it. Let another take it now.
114 |  475.600 | Many               |              0 | Many chief men this bow is going to strip of / life and breath — since truly it is better far
115 |  480.320 | to                 |              0 | to die than live on and miss the mark we gather / here for day upon day, forever, waiting on hope.
116 |  486.500 | Now                |              0 | Now every man of you hopes, every heart is / set on marrying Penelope, Odysseus' bedmate.
117 |  491.560 | but                |              0 | But once he has tried the bow, and seen — well, / let him woo some other fair-robed Achaean woman
118 |  496.620 | with               |              0 | with his bride-gifts then, and seek her; and let this one
119 |  500.160 | marry              |              0 | marry the man who gives the most, and comes as her fate."
120 |  503.380 | So                 |              0 | So he spoke his say, and set the bow away from him, / leaning it against the joined and polished panels,
121 |  509.260 | with               |              0 | with the swift arrow propped on the fine door-hook there,
122 |  512.140 | and                |              0 | and sat back down on the chair from which he had risen.
123 |  514.920 | him,               |              3 | And Antinous rebuked him, and spoke a word, and named him:
124 |  518.460 | what               |              1 | "Leodes — what a word has slipped the fence of your teeth!
125 |  521.300 | a                  |              0 | A dreadful word, a bitter one — / I am angry just to hear it —
126 |  524.980 | that               |              0 | that this bow, if you please, will strip our chief / men of life and breath — because you cannot string it!
127 |  529.980 | No,                |              0 | No: your honored mother did not bear you the kind / of man who has it in him to draw a bow and shoot;
128 |  535.120 | but                |              0 | but the other lordly suitors will string it, and soon."
129 |  538.000 | so                 |              0 | So he spoke, and gave his orders / to Melanthius the goatherd:
130 |  542.000 | look               |              0 | "Look alive, Melanthius — light a fire in the hall, / and set a big bench by it with a fleece on top,
131 |  547.500 | and                |              0 | and bring out the great wheel / of lard from the stores inside,
132 |  550.560 | so                 |              0 | so we young men can warm the bow, and grease it with / the fat, and try it, and finish out the contest."
133 |  556.120 | so                 |              0 | So he spoke; and Melanthius quickly / kindled the unwearying fire,
134 |  560.000 | and                |              0 | and carried up the bench and set / it there with a fleece on it,
135 |  562.760 | and                |              0 | and brought out the great wheel / of lard from the stores inside.
136 |  566.060 | With               |              0 | With that the young men warmed the / bow and made their trials — and still
137 |  569.620 | they               |              0 | they could not string it: they fell / far short of the strength it took.
138 |  573.120 | but                |              0 | But Antinous still held off, and godlike Eurymachus,
139 |  576.820 | the                |              0 | the suitors' chiefs: in prowess / they were far the best of them.
140 |  580.660 | Now                |              0 | Now out of the house those two had gone together, / the cowherd and the swineherd of godlike Odysseus,
141 |  585.920 | and                |              0 | and after them Odysseus himself, the noble one, came out.
142 |  589.940 | and                |              0 | And when they were outside the doors and the courtyard,
143 |  592.640 | he                 |              0 | he raised his voice and spoke to them with gentle words:
144 |  596.140 | cowherd,           |              0 | "Cowherd — and you, swineherd — / shall I say a thing to you,
145 |  599.360 | or                 |              0 | or keep it to myself? My heart tells me to say it.
146 |  602.620 | What               |              0 | What kind of men would you be, to fight for Odysseus,
147 |  605.280 | if                 |              0 | if he came from somewhere — like that, / out of nowhere — some god bringing him?
148 |  610.120 | Would              |              0 | Would you fight for the suitors, or for Odysseus?
149 |  612.580 | speak              |              0 | Speak out, as your heart and spirit bid you."
150 |  615.640 | Then               |              0 | Then the cowherd answered him, the master of the oxen:
151 |  619.020 | Father             |              0 | "Father Zeus, if only you would accomplish this desire:
152 |  622.160 | that               |              0 | that the man himself come back, and a god guide him home —
153 |  625.900 | then               |              0 | then you would learn my strength, / and how my hands follow it!"
154 |  629.500 | And                |              0 | And in the same way Eumaeus prayed to all the gods
155 |  632.000 | that               |              0 | that Odysseus of the many designs / might come home to his own house.
156 |  636.140 | And                |              0 | And when he had proof of the true mind in both of them, / he found words again, and said to them in answer:
157 |  641.440 | He                 |              0 | "He is home — here — I am the man myself. / After suffering many pains,
158 |  646.200 | I                  |              0 | I have come in the twentieth year to my fathers' land.
159 |  649.060 | and                |              0 | And I know that of all my slaves, to you two only my / coming is what you prayed for. Of the rest I have heard
160 |  655.400 | not                |              0 | not one man praying that I come home again.
161 |  658.100 | So                 |              0 | So to you two I will tell the / whole truth of what shall be.
162 |  661.280 | If                 |              0 | If a god brings the haughty suitors down beneath my hands,
163 |  664.280 | I                  |              0 | I will find wives for you both, and give you possessions, / and houses built near mine; and from that day
164 |  670.600 | you                |              0 | you shall be to me the companions / and brothers of Telemachus.
165 |  673.880 | And                |              0 | And come — I will show you a plain sign besides, / so you may know me for certain and trust it in your hearts:
166 |  680.080 | The                |              0 | the scar — the wound the boar dealt me with its white tusk
167 |  683.020 | when               |              0 | when I went to Parnassus with the sons of Autolycus."
168 |  686.960 | So                 |              0 | So speaking, he drew the rags back from the great scar.
169 |  691.000 | and                |              0 | And when the two had seen it, and taken in each detail,
170 |  694.220 | they               |              0 | they wept, and threw their arms round thoughtful Odysseus,
171 |  698.040 | and                |              0 | and kissed his head and shoulders, welcoming him home;
172 |  701.140 | and                |              0 | and in the same way Odysseus kissed their heads and hands.
173 |  704.780 | and                |              0 | And the light of the sun would / have gone down on their weeping
174 |  707.780 | had                |              0 | had not Odysseus himself checked them, and said:
175 |  710.460 | enough             |              0 | "Enough of weeping and wailing — someone coming out / of the hall might see, and tell them there inside.
176 |  716.460 | Go                 |              0 | Go back in one at a time, not all together:
177 |  719.640 | I                  |              0 | I first, you after. And let this be the signal:
178 |  723.400 | All                |              0 | all the others — all the lordly suitors — / will refuse to let the bow and quiver be given to me;
179 |  728.300 | but                |              0 | but you, noble Eumaeus, carry the bow up the / hall and set it in my hands; and tell the women
180 |  733.600 | to                 |              0 | to bar the close-fitted doors of their quarters, / and if any one of them hears groaning or the crash of men
181 |  738.440 | inside             |              0 | inside our walls, let her not run out, / but stay where she is, at her work, in silence.
182 |  744.160 | And                |              0 | And you, noble Philoetius: / your charge is the courtyard gates —
183 |  748.020 | bolt               |              0 | bolt them with the bar, / and quickly lash the fastening on."
184 |  751.660 | So                 |              0 | So speaking he entered the well-settled house and / went and sat on the stool from which he had risen;
185 |  756.320 | and                |              0 | and then the two slaves of godlike Odysseus came in too.
186 |  761.040 | by                 |              1 | Eurymachus by now was handling the bow, warming / it this side and that at the glow of the fire —
187 |  766.400 | and                |              0 | and even so he could not string it. / His proud heart groaned aloud,
188 |  770.620 | and                |              0 | and bursting out in anger he spoke a word and named it:
189 |  773.900 | here               |              2 | "Damn it — here is a grief for me, / for myself and for us all!
190 |  778.120 | It                 |              0 | It is not the marriage I mourn / so much, though that stings too:
191 |  781.560 | There              |              0 | there are plenty of other Achaean women, some right / here in sea-circled Ithaca, some in other towns.
192 |  787.940 | No,                |              0 | No — it is that we fall so far short in strength / of godlike Odysseus that we cannot string
193 |  792.480 | his                |              0 | his bow. A disgrace for even men unborn to hear of!"
194 |  796.600 | Then               |              0 | Then Antinous answered him, Eupeithes' son:
195 |  799.780 | it                 |              1 | "Eurymachus, it will not stand so — / and you know it yourself.
196 |  803.200 | Today,             |              0 | Today, through all the land, is the feast of the god — / his holy day. Who could be bending bows? No —
197 |  809.220 | set                |              0 | set it down and be easy. And the axes: why not leave them
198 |  812.360 | standing?          |              0 | standing, all of them? No one, / I think, will carry them off —
199 |  816.140 | No                 |              0 | no thief is coming into the hall of Laertes' son Odysseus.
200 |  819.680 | Come,              |              0 | Come — let the cupbearer pour first-drops in the cups,
201 |  822.600 | so                 |              0 | so we can make libation, and lay aside the curved bow; / and in the morning tell Melanthius the goatherd
202 |  828.000 | to                 |              0 | to drive in goats, the pick of all his herds,
203 |  830.700 | so                 |              0 | so we can lay thigh-pieces on the / altar of Apollo, lord of the bow,
204 |  834.660 | and                |              0 | and then try the bow, and finish out the contest."
205 |  838.040 | So                 |              0 | So spoke Antinous, and his word pleased them well.
206 |  841.120 | and                |              0 | And heralds poured water over their hands, / and young men crowned the mixing-bowls with drink
207 |  845.760 | and                |              0 | and served it round to all, with first-drops in the cups.
208 |  849.500 | And                |              0 | And when they had poured, and drunk / as much as their hearts would have,
209 |  852.700 | Odysseus           |              0 | Odysseus of the many designs, / with craft in mind, spoke among them:
210 |  857.160 | Hear               |              0 | "Hear me, you suitors of the far-famed queen, / while I say what the heart in my breast commands.
211 |  863.480 | to                 |              0 | To Eurymachus above all, and to godlike Antinous,
212 |  866.900 | I                  |              0 | I make my plea — since he spoke / this word too as it should be:
213 |  870.840 | For                |              0 | for now, let the bow rest; turn it over to the gods;
214 |  874.160 | and                |              0 | and in the morning the god will / give the mastery to whom he will.
215 |  877.680 | But                |              0 | But come — give me the polished bow, so among you I / can try my hands and my strength: whether the force
216 |  883.320 | is                 |              0 | is still there, that once lived in my supple limbs, / or wandering and neglect have destroyed it by now."
217 |  888.920 | So                 |              0 | So he spoke; and they were all outraged past measure, / in dread that he would string the polished bow.
218 |  894.880 | and                |              0 | And Antinous rebuked him, and spoke a word, and named him:
219 |  898.440 | wretched           |              1 | "You wretched stranger — / not a grain of sense in you, not a trace!
220 |  902.940 | Is                 |              0 | Is it not enough that you feast at your ease with us,
221 |  906.200 | the                |              0 | the great ones — never stinted of the meal, listening in
222 |  909.900 | on                 |              0 | on all our speeches and our talk? No other stranger, / no beggar, gets to listen to our speeches.
223 |  916.680 | It                 |              0 | It is the wine that has you — the honey-sweet: it damages
224 |  920.180 | any                |              0 | any man who gulps it wide-mouthed past his measure.
225 |  924.060 | Wine,              |              0 | Wine — it was wine that maddened the Centaur, / famous Eurytion, in the hall of great-hearted Peirithous,
226 |  930.440 | on                 |              0 | on his visit to the Lapiths. / And when the wine had maddened his wits,
227 |  934.980 | raving             |              0 | raving mad he did his evil in Peirithous' house;
228 |  938.020 | and                |              0 | and grief seized the heroes, / and they leapt up and dragged him
229 |  941.360 | out                |              0 | out through the porch to the open air, and shore away
230 |  944.140 | his                |              0 | his ears and nose with the / pitiless bronze; and he, his wits
231 |  948.200 | destroyed,         |              0 | destroyed, went off in his witless / heart, hauling his ruin with him.
232 |  952.240 | From               |              0 | From that came the feud between Centaurs and men; / but he found the evil first for himself, heavy with wine.
233 |  959.060 | Just               |              0 | Just so I proclaim great trouble for you, / if you should string that bow. You will meet no kindness
234 |  964.380 | in                 |              0 | in this land of ours — we will pack / you straight off in a black ship
235 |  967.860 | to                 |              0 | to King Echetus, the maimer of all mankind, / and out of his hands nothing will save you. Sit easy,
236 |  974.540 | drink,             |              0 | drink, and do not set yourself against younger men."
237 |  978.160 | Then               |              0 | Then watchful-minded Penelope answered him:
238 |  980.960 | it                 |              1 | "Antinous — it is not fine, and it is not just, to stint
239 |  984.160 | the                |              0 | the guests of Telemachus, whoever comes to this house.
240 |  987.440 | Do                 |              0 | Do you think — if this stranger strings the great bow / of Odysseus, trusting his hands and his own strength —
241 |  993.040 | that               |              0 | that he will lead me home and make me his wife?
242 |  995.660 | He                 |              0 | He himself has no such hope in his breast.
243 |  998.280 | let                |              0 | Let none of you sit at the feast here grieving
244 | 1000.240 | over               |              0 | over that: it would not be seemly — / no, and it is not thinkable."
245 | 1004.840 | Then               |              0 | Then Eurymachus, Polybus' son, answered her:
246 | 1007.480 | daughter           |              0 | "Daughter of Icarius, watchful-minded Penelope, / it is not that we think he will lead you off — unthinkable —
247 | 1013.680 | But                |              0 | but we shrink from the talk of men and women:
248 | 1016.000 | that               |              0 | that one of the baser Achaeans may say someday, / 'Men far weaker are wooing a blameless man's
249 | 1021.360 | wife,              |              0 | wife — and they cannot even string his polished bow; / and then some other man, a wandering beggar, came
250 | 1027.240 | and                |              0 | and strung the bow with ease, and shot through the iron.'
251 | 1030.240 | so                 |              0 | So they will say; and for us that / would be shame heaped on shame."
252 | 1034.180 | Then               |              0 | Then watchful-minded Penelope answered him:
253 | 1036.740 | there              |              1 | "Eurymachus — there is no fair fame in the land, / and cannot be, for men who dishonor and devour the house
254 | 1042.040 | of                 |              0 | of their better. Why count this thing your shame?
255 | 1045.100 | The                |              0 | The stranger here is very tall, and firmly built, / and declares himself the son of a well-born father.
256 | 1051.300 | come               |              0 | Come — give him the polished bow. Let us see it.
257 | 1054.140 | for                |              0 | For I will say this outright, and it will be accomplished:
258 | 1056.800 | Apollo             |              5 | if he strings it — if Apollo grants him that glory — / I will dress him in a cloak and a tunic, fine clothing,
259 | 1062.940 | and                |              0 | and give him a sharp javelin, to keep off dogs and men,
260 | 1065.960 | and                |              0 | and a two-edged sword; and I will / give him sandals for his feet,
261 | 1069.620 | and                |              0 | and send him wherever his heart and spirit bid him go."
262 | 1072.340 | Then               |              0 | Then clear-headed Telemachus answered her:
263 | 1075.240 | Mother             |              0 | "Mother mine — the bow: no Achaean has better right / than I to give it or to refuse it to whomever I will —
264 | 1081.080 | Not                |              0 | not one of all who lord it through rocky Ithaca, / nor in the islands over toward horse-grazing Elis:
265 | 1086.980 | not                |              0 | not one of them shall force me / against my will, not even if I choose
266 | 1090.560 | to                 |              0 | to give the stranger this bow / outright, to carry off for good.
267 | 1093.940 | Go                 |              0 | Go into the house and see to your own work, / the loom and the distaff, and command your handmaids
268 | 1099.040 | to                 |              0 | to go about their work. The bow belongs to men —
269 | 1102.220 | to                 |              0 | to all men, and to me above all: / mine is the power in this house."
270 | 1106.560 | In                 |              0 | In wonder, she went back into the house, / for she laid her son's clear-headed word to heart.
271 | 1111.120 | climbing           |              0 | Climbing to her upper room with her serving-women, / she wept there for Odysseus, her dear husband, until
272 | 1117.180 | gray               |              0 | gray-eyed Athena cast sweet sleep upon her eyelids.
273 | 1120.540 | and                |              0 | And the noble swineherd had taken up / the curved bow and was carrying it —
274 | 1125.040 | the                |              1 | and the suitors, all of them, / burst out shouting through the halls;
275 | 1128.940 | and                |              0 | and a man of the arrogant young men would say:
276 | 1131.700 | where              |              0 | "Where are you carrying that curved bow, / you pitiful swineherd —
277 | 1135.540 | you                |              0 | you drifter? Soon enough, / out with your pigs, alone, away from men,
278 | 1140.340 | the                |              0 | the swift dogs you raised / yourself will eat you — if Apollo
279 | 1144.000 | will               |              0 | will only be gracious to us, / and the other deathless gods."
280 | 1148.100 | So                 |              0 | So they spoke; and he set the bow down / where he stood, carrying it no further,
281 | 1153.160 | frightened,        |              0 | frightened, because the crowd of / them was shouting through the halls.
282 | 1156.920 | But                |              0 | But Telemachus, from the other side, / called out his threat:
283 | 1160.440 | old                |              0 | "Old father — carry the bow on. / You will soon be sorry, obeying them all.
284 | 1165.640 | Watch              |              0 | Watch out, or younger though I am / I will chase you into the fields
285 | 1169.300 | pelting            |              0 | pelting you with stones. In strength I am the better man.
286 | 1173.320 | If                 |              0 | If only I stood as far above all the suitors in / this house — in force of hands and strength —
287 | 1178.220 | I                  |              0 | I would soon send more than one of them off in misery, / out of our house: for they devise evils."
288 | 1184.140 | So                 |              0 | So he spoke; and all the suitors laughed at him sweetly, / and let go their bitter anger against Telemachus.
289 | 1190.320 | and                |              0 | And the swineherd carried the bow up the hall and / stood by thoughtful Odysseus and set it in his hands.
290 | 1196.740 | Then               |              0 | Then he called out the nurse Eurycleia and said:
291 | 1199.540 | Telemachus         |              0 | "Telemachus commands you, watchful-minded Eurycleia:
292 | 1202.980 | bar                |              0 | bar the close-fitted doors of the women's hall, / and if any woman hears groaning or the crash of men
293 | 1207.900 | inside             |              0 | inside our walls, let her not run out, / but stay where she is, at her work, in silence."
294 | 1213.720 | So                 |              0 | So he spoke; and for her the word stayed wingless.
295 | 1216.840 | and                |              0 | And she barred the doors of the well-settled halls.
296 | 1219.820 | In                 |              0 | In silence Philoetius slipped out of the house / and barred the gates of the well-fenced courtyard.
297 | 1225.260 | Under              |              0 | Under the colonnade there lay a curved ship's cable
298 | 1227.560 | of                 |              0 | of byblus fiber; with it he lashed / the gates, and went back in,
299 | 1232.040 | and                |              0 | and went and sat on the stool from which he had risen,
300 | 1234.640 | with               |              0 | with his eyes on Odysseus. / And he was handling the bow already,
301 | 1238.760 | turning            |              0 | turning it round and round, testing it this way and that,
302 | 1241.640 | for                |              0 | for worms that might have eaten / the horn while its master was away.
303 | 1245.000 | And                |              0 | And a man would say, with a glance at his neighbor:
304 | 1247.560 | quite              |              0 | "Quite the connoisseur of bows! An expert eye — a thief's!
305 | 1251.780 | no                 |              0 | No doubt he has bows like this one laid up at home — / or means to make one. Look how he turns it over,
306 | 1257.560 | this               |              0 | this way and that — the vagrant schooled in trouble!"
307 | 1260.860 | And                |              0 | And another of the arrogant young men would say:
308 | 1262.980 | may                |              0 | "May all his profit in life come out exactly as / his luck in ever managing to string that thing!"
309 | 1268.660 | So                 |              0 | So the suitors talked. But Odysseus of the many designs,
310 | 1272.480 | the                |              0 | the moment he had hefted the / great bow and eyed it everywhere —
311 | 1275.380 | as                 |              0 | as when a man skilled in the lyre and in singing / easily stretches a string around a new peg,
312 | 1280.880 | making             |              0 | making the twisted sheep-gut fast at either end —
313 | 1283.700 | So                 |              0 | so without haste, without effort, / Odysseus strung the great bow.
314 | 1288.020 | Then               |              0 | Then his right hand took hold and tried the string,
315 | 1291.180 | and                |              0 | and under his touch it sang sweet, like a swallow's voice.
316 | 1295.020 | A                  |              0 | A great ache took the suitors; the color changed in / every face; and Zeus thundered loud, showing his signs.
317 | 1301.780 | And                |              0 | And much-enduring noble Odysseus was glad that the / son of crooked-counseled Cronos sent him an omen;
318 | 1307.780 | and                |              0 | and he took up the swift arrow that lay bare on the table
319 | 1310.460 | beside             |              0 | beside him — the rest were / stored inside the hollow quiver,
320 | 1314.140 | the                |              0 | the ones the Achaeans were shortly going to taste.
321 | 1316.860 | He                 |              0 | He set it on the bridge of the bow, / drew back the string and the notched butt
322 | 1320.580 | from               |              0 | from the very stool where he sat, and let the arrow fly / with a straight aim, and did not miss a single axe —
323 | 1326.880 | from               |              0 | from the first helve-ring clean on through: the arrow
324 | 1329.900 | heavy              |              0 | heavy with bronze passed through and out. / And he said to Telemachus:
