ODYSSEY — BOOK XVIII full-book caption alignment
Duration: 1360.608s
Narration cues: 331
Source words: 4368
Directly matched source words: 4138 (94.7%)
Recognized words: 4379
Visual lead: 0.16s

Cue | Start | Anchor | Missing prefix | Caption
140 |  591.000 | So                 |              0 | So she spoke; and the old woman went off through the / hall to carry word to the women and hurry them along.
141 |  597.380 | then               |              0 | Then the goddess, gray-eyed Athena, / thought of one thing more:
142 |  600.680 | over               |              0 | over Icarius' daughter she poured sweet sleep, / and she slept, leaning back, and all her joints went loose
143 |  607.020 | right              |              0 | right there on the couch. / And meanwhile the shining goddess
144 |  610.300 | was                |              0 | was giving her immortal gifts, to make the Achaeans stare.
145 |  613.740 | she                |              0 | she cleansed her lovely face with the / ambrosial balm that crowned Cytherea
146 |  618.260 | anoints            |              0 | anoints herself with, when she / goes to the Graces' lovely dance;
147 |  621.880 | and                |              0 | and she made her taller and fuller to the eye, / and made her whiter than sawn ivory.
148 |  627.220 | That               |              0 | That done, the shining goddess went away, / and the white-armed handmaids came in from the hall,
149 |  632.880 | talking            |              0 | talking as they came; and the sweet sleep let her go.
150 |  636.280 | She                |              0 | She rubbed her cheeks with her hands and said:
151 |  638.840 | soft,              |              0 | "Soft — the softest of trances / wrapped me round, for all my anguish.
152 |  643.120 | If                 |              0 | If only pure Artemis would give me a death as soft,
153 |  646.040 | this               |              0 | this very instant — so that I / need no longer mourn at heart,
154 |  650.180 | wasting            |              0 | wasting my life away, longing for my dear husband
155 |  652.420 | and                |              0 | and his every excellence: / for he stood out among the Achaeans."
156 |  656.860 | So                 |              0 | So speaking she came down from her shining upper room — / not alone: two handmaids followed with her.
157 |  662.640 | and                |              0 | And when she reached the suitors, shining among women, / she stood beside the pillar of the close-built roof,
158 |  668.900 | holding            |              0 | holding her glistening veil before her cheeks, / a trusted handmaid standing on either side.
159 |  674.480 | and                |              0 | And their knees went slack on the spot, / their hearts spellbound with desire,
160 |  679.120 | and                |              0 | and every man prayed to lie in bed beside her.
161 |  682.160 | but                |              0 | But she spoke to Telemachus, her dear son:
162 |  685.700 | Telemachus,        |              0 | "Telemachus, your mind is no / longer steady, nor your thought.
163 |  689.900 | While              |              0 | While you were still a boy, / you turned shrewder plans than this;
164 |  694.100 | but                |              0 | but now that you are grown, / come to the measure of manhood,
165 |  697.760 | so                 |              0 | so that a stranger, looking at your height and beauty, / would say you must be some rich man's son —
166 |  703.060 | your               |              0 | your mind and thought are no longer as they should be.
167 |  706.440 | What               |              0 | What a thing has been done here in the halls:
168 |  708.860 | You                |              0 | you let the stranger be manhandled so!
169 |  711.540 | What               |              0 | What now — if a stranger, sitting in our house, / should come to harm from such ugly hauling-about?
170 |  716.460 | On                 |              0 | On you the shame and the disgrace / would fall, among all men."
171 |  720.300 | then               |              0 | Then clear-headed Telemachus answered her:
172 |  723.160 | Mother             |              0 | "Mother mine, I cannot resent your anger at this.
173 |  726.660 | but                |              0 | But I do take note in my heart, I do know each thing,
174 |  729.780 | the                |              0 | the good and the worse alike. Before, I was still a child.
175 |  733.860 | Yet                |              0 | Yet I cannot manage to think out everything wisely:
176 |  736.980 | These              |              0 | these men unhinge me — crowding me this side and that, / plotting their mischief; and I have no helpers.
177 |  743.040 | Still,             |              0 | Still, the bout of the stranger and Irus did not go as / the suitors intended: the stranger was the stronger.
178 |  748.860 | If                 |              0 | If only — father Zeus, Athena, Apollo! — / the suitors in our house would nod their heads
179 |  753.420 | like               |              0 | like that, beaten and broken, some in the courtyard,
180 |  757.180 | some               |              0 | some inside the house, and the limbs of each gone slack, / the way that Irus over there at the courtyard gates
181 |  762.800 | dead               |              7 | sits lolling his head like a man dead drunk, / and cannot stand upright on his feet, or go
182 |  767.940 | home               |              0 | home, wherever home is — since his own limbs are slack."
183 |  771.940 | So                 |              0 | So they spoke to one another of such things.
184 |  774.760 | And                |              0 | And Eurymachus addressed Penelope with words:
185 |  777.520 | daughter           |              0 | "Daughter of Icarius, watchful-minded Penelope, / if all the Achaeans through Iasian Argos could see you,
186 |  783.720 | more               |              0 | more suitors yet would be feasting in your house / from tomorrow morning: for you surpass all women
187 |  788.680 | in                 |              0 | in form and stature, and in the balanced mind within."
188 |  792.840 | Then               |              0 | Then watchful-minded Penelope answered him:
189 |  795.280 | my                 |              1 | "Eurymachus, my excellence — my face, my figure — / the deathless ones destroyed the day the Argives
190 |  801.160 | boarded            |              0 | boarded ship for Ilium, and my husband Odysseus with them.
191 |  804.260 | If                 |              0 | If he came back — if he watched over this life of / mine — my fame would be greater so, and lovelier.
192 |  810.300 | Now                |              0 | Now I only grieve: so many evils the god has driven at me.
193 |  814.300 | Truly,             |              0 | Truly, when he went, leaving his fathers' land, / he took me by the right hand at the wrist and said:
194 |  819.540 | I                  |              1 | 'Wife — I do not think the strong-greaved Achaeans / will all come home from Troy unharmed and whole:
195 |  824.220 | The                |              0 | the Trojans too, they say, are men of war, / spear-throwers, drawers of the bow,
196 |  829.260 | mounters           |              0 | mounters of swift-footed horses — such as / decide soonest the great strife of leveling war.
197 |  834.740 | So                 |              0 | So I cannot know whether the god will bring me back,
198 |  837.500 | or                 |              0 | or I go down there in Troy. / Let everything here be your care.
199 |  841.500 | Remember           |              0 | Remember my father and my mother in these halls / as now, or even more, while I am far away.
200 |  847.080 | But                |              0 | But when you see our son a bearded man, / marry whom you will, and leave your house behind.'
201 |  852.500 | So                 |              0 | So he spoke it, that man. / And now it is all being accomplished:
202 |  855.820 | The                |              0 | the night will come when the / marriage I loathe will meet me —
203 |  858.460 | my                 |              0 | my cursed self, whose happiness Zeus has torn away.
204 |  863.060 | But                |              0 | But this bitter shame comes over my heart and spirit:
205 |  866.100 | This               |              0 | this is not what suitors' custom used to be.
206 |  868.880 | Men                |              0 | Men who would woo a good woman, a rich man's daughter, / and contend with one another for her —
207 |  874.260 | They               |              0 | they drive up cattle of their own, and fat sheep,
208 |  876.900 | a                  |              0 | a feast for the bride's people, / and they give her shining gifts.
209 |  881.020 | They               |              0 | They do not devour another man's living, scot-free."
210 |  884.480 | So                 |              0 | So she spoke; and much-enduring noble Odysseus was glad
211 |  888.020 | that               |              0 | that she drew gifts out of them, charming their hearts
212 |  890.680 | with               |              0 | with honeyed words, while her / mind was bent on other things.
213 |  894.860 | Then               |              0 | Then Antinous answered her, Eupeithes' son:
214 |  898.740 | Daughter           |              0 | "Daughter of Icarius, watchful-minded Penelope, / the gifts — whatever any Achaean wishes to bring here,
215 |  904.540 | accept             |              0 | accept them: it is not good manners to refuse a gift.
216 |  907.700 | but                |              0 | But we are not going to our lands, nor anywhere else, / until you marry whichever of the Achaeans is best."
217 |  914.740 | So                 |              0 | So spoke Antinous, and his word pleased them well, / and each man sent a herald off to bring his gifts.
218 |  921.460 | For                |              0 | For Antinous he brought a great embroidered robe, / beautiful, and in it were brooches, twelve in all,
219 |  926.900 | of                 |              0 | of gold, fitted with well-bent clasps.
220 |  930.460 | For                |              0 | For Eurymachus one brought a necklace, richly worked
221 |  933.080 | in                 |              0 | in gold, strung with pieces of amber, bright as the sun.
222 |  937.620 | For                |              0 | For Eurydamas two henchmen brought a pair of earrings,
223 |  940.660 | triple             |              0 | triple-dropped like mulberries; / and much grace glinted from them.
224 |  944.060 | And                |              0 | And out of the house of lord Peisander, Polyctor's son,
225 |  948.120 | a                  |              0 | a henchman brought a neck-band, a jewel of great beauty.
226 |  951.420 | And                |              0 | And so one Achaean after another brought his lovely gift.
227 |  954.860 | Then               |              0 | Then she went up to her upper room, shining among women,
228 |  958.160 | and                |              0 | and her handmaids carried the beautiful gifts beside her.
229 |  961.200 | but                |              0 | But the men turned to the dance and to lovely song
230 |  964.180 | and                |              0 | and took their pleasure there, / and waited for evening to come.
231 |  967.660 | And                |              0 | And as they took their pleasure, / the black evening came upon them.
232 |  971.220 | At                 |              0 | At once they set up three braziers in the halls to / give them light, and heaped dry kindling round —
233 |  977.340 | long               |              0 | long-seasoned, bone-dry, new-split with the bronze —
234 |  980.800 | and                |              0 | and mixed in pine-brands. And turn by turn the slave-women
235 |  984.480 | of                 |              0 | of enduring-hearted Odysseus / kept the flame alive. And to them
236 |  988.320 | himself            |              1 | he himself spoke, Zeus-born Odysseus of the many designs:
237 |  992.400 | slave              |              0 | "Slave-women of Odysseus, of your master so long gone:
238 |  996.020 | go                 |              0 | go through to the rooms where the honored queen is; / turn the spindle at her side, and cheer her heart,
239 | 1001.220 | sitting            |              0 | sitting there in her chamber, / or card the wool with your hands.
240 | 1004.600 | I                  |              0 | I will keep up the light for all these men myself.
241 | 1007.500 | Even               |              0 | Even if they choose to wait for fair-throned Dawn, / they will not outlast me. I am a very patient man."
242 | 1013.940 | So                 |              0 | So he spoke; and they burst out / laughing, glancing at one another.
243 | 1017.760 | and                |              0 | And fair-cheeked Melantho jeered at him shamefully — / Dolius fathered her, but Penelope brought her up
244 | 1023.400 | cherished          |              1 | and cherished her like her own child, / and gave her toys to her heart's desire;
245 | 1027.840 | Yet                |              0 | yet even so no grief for Penelope touched her mind, / but she slept with Eurymachus, and loved him.
246 | 1033.860 | She                |              0 | She now jeered at Odysseus with words of abuse:
247 | 1036.720 | You                |              0 | "You sorry stranger — you must be some kind of half-wit:
248 | 1039.820 | You                |              0 | you will not go and sleep at the smithy's house,
249 | 1042.100 | or                 |              0 | or some public shed — no, / you stand here running your mouth,
250 | 1045.760 | bold               |              0 | bold as brass among all these men, and your heart feels
251 | 1048.600 | no                 |              0 | no fear. Either the wine has / hold of your wits, or your mind
252 | 1052.300 | is                 |              0 | is always of this sort — that is why you babble so idly.
253 | 1055.820 | Or                 |              0 | Or are you giddy because you beat that vagrant Irus?
254 | 1058.780 | Watch              |              0 | Watch out that no better man than Irus stands up soon,
255 | 1061.820 | who                |              0 | who will box both sides of your skull with his heavy hands
256 | 1064.720 | and                |              0 | and send you out of the house all fouled with blood."
257 | 1067.380 | Then,              |              0 | Then, glaring from under his brows, / Odysseus of the many designs replied:
258 | 1071.960 | one                |              0 | "One word to Telemachus, you bitch, / and I go straight to him now,
259 | 1075.440 | for                |              0 | for what you are saying — and he will / cut you limb from limb on the spot."
260 | 1080.980 | So                 |              0 | So speaking, he set the women scattering in terror:
261 | 1084.360 | Off                |              0 | off they went through the house, / and the knees of every one
262 | 1086.860 | went               |              0 | went slack with fear; they thought he spoke the truth.
263 | 1090.020 | But                |              0 | But he took his stand by the burning braziers, tending
264 | 1092.720 | the                |              0 | the light, and watched them all; / and other things his heart
265 | 1095.760 | was                |              0 | was pondering deep within — / things not destined to fall short.
266 | 1099.740 | Athena             |              1 | And Athena would not let the lordly suitors hold back / from heart-stinging outrage — so that pain might sink
267 | 1105.000 | still              |              0 | still deeper into Laertes' son Odysseus.
268 | 1108.020 | So                 |              0 | So Eurymachus, Polybus' son, began to speak among them,
269 | 1111.560 | baiting            |              0 | baiting Odysseus; and he raised / a laugh among his companions:
270 | 1115.320 | Hear               |              0 | "Hear me, you suitors of the far-famed queen, / while I say what the heart in my breast commands.
271 | 1120.900 | Not                |              0 | Not without god's guidance has / this man come to Odysseus' house —
272 | 1125.440 | At                 |              0 | at any rate the blaze of the torches seems to me to come
273 | 1128.200 | straight           |              0 | straight off his head: for there / is not one hair on it, not a wisp."
274 | 1132.680 | He                 |              0 | He spoke, and turned to Odysseus, sacker of cities:
275 | 1135.960 | Stranger,          |              0 | "Stranger — would you take a hire, if I took you on,
276 | 1138.700 | out                |              0 | out at the end of my lands — your pay will not fail you — / picking stones for walls and planting tall trees?
277 | 1144.560 | There              |              0 | There I would furnish you bread the year round,
278 | 1146.760 | and                |              0 | and put clothes on your body, / and give you sandals for your feet.
279 | 1150.240 | But                |              0 | But no: you have learned bad ways, and you will not
280 | 1153.160 | set                |              0 | set yourself to work; you would / rather cringe through the town
281 | 1156.060 | begging            |              0 | begging, to feed that bottomless belly of yours."
282 | 1159.380 | Then               |              0 | Then Odysseus of the many designs answered him:
283 | 1162.260 | if                 |              1 | "Eurymachus — if only the two of / us could have a match at work,
284 | 1165.420 | in                 |              0 | in the spring season, when the days grow long:
285 | 1168.060 | At                 |              0 | at mowing — I with a well-curved scythe in hand, / and you with one like it — a trial of work,
286 | 1172.900 | fasting            |              0 | fasting right up to dark, / and the grass still standing thick.
287 | 1176.240 | Or                 |              0 | Or oxen to drive — the very best oxen, / tawny and big, both of them fat with grass,
288 | 1182.220 | matched            |              0 | matched in age and pull, their strength no trifle, / and a four-acre field, the soil giving under the plow:
289 | 1188.280 | then               |              0 | then you would see whether I could / cut a furrow straight and long.
290 | 1191.560 | Or,                |              0 | Or if the son of Cronos stirred up war — from anywhere — / this very day, and I had a shield and two spears
291 | 1197.960 | and                |              0 | and a helmet all of bronze, fitted to my temples:
292 | 1201.080 | Then               |              0 | then you would see me mixed into the front fighters,
293 | 1203.500 | and                |              0 | and you would not talk and talk, / jeering at this belly of mine.
294 | 1206.920 | But                |              0 | But no — you are full of insolence, and your mind is hard,
295 | 1210.540 | and                |              0 | and no doubt you fancy yourself a big man and a mighty,
296 | 1213.900 | because            |              0 | because you keep company with few — and none of them good.
297 | 1216.820 | But                |              0 | But if Odysseus came — if he reached his own country — / those doors, wide as they are, would all at once
298 | 1222.180 | be                 |              0 | be too narrow for you, / flying through the porch for the street."
299 | 1225.760 | So                 |              0 | So he spoke; and Eurymachus grew the angrier at heart,
300 | 1229.240 | and                |              0 | and glaring from under his brows he spoke winged words:
301 | 1232.340 | I                  |              1 | "Wretch — I will finish you off / for good, for the way you talk,
302 | 1235.880 | bold               |              0 | bold as brass among all these men, and your heart feels
303 | 1238.800 | no                 |              0 | no fear. Either the wine has / hold of your wits, or your mind
304 | 1242.300 | is                 |              0 | is always of this sort — that is why you babble so idly.
305 | 1245.820 | or                 |              0 | Or are you giddy because you beat that vagrant Irus?"
306 | 1248.540 | with               |              0 | With that he seized a footstool. But Odysseus / sank down at the knees of Amphinomus of Dulichium,
307 | 1254.100 | in                 |              0 | in fear of Eurymachus; and the stool struck the cupbearer
308 | 1257.060 | on                 |              0 | on the right hand: his wine-jug / rang on the floor where it fell,
309 | 1260.580 | and                |              0 | and the man groaned and went over backward in the dust.
310 | 1263.280 | and                |              0 | And the suitors raised a din through the shadowy halls, / and a man would say, with a glance at his neighbor:
311 | 1269.160 | if                 |              0 | "If only the stranger had died / on his wanderings somewhere else
312 | 1272.000 | before             |              0 | before he ever came! He would / not have brought all this uproar.
313 | 1275.420 | Now                |              0 | Now here we are brawling over / beggars; there will be no joy
314 | 1278.740 | even               |              0 | even in the good feast, now the worse is winning out."
315 | 1282.480 | And                |              0 | And the sacred strength of Telemachus spoke among them:
316 | 1285.920 | you                |              0 | "You are possessed — you have / gone mad. You can no longer hide
317 | 1289.460 | what               |              0 | what you have eaten and drunk. Some god is goading you on.
318 | 1293.200 | no                 |              0 | No — you have feasted well: now go home and lie down,
319 | 1296.640 | whenever           |              0 | whenever the spirit moves you. / Not that I am driving anyone out."
320 | 1300.360 | So                 |              0 | So he spoke; and they all bit their lips and stared / in wonder at Telemachus, that he spoke so boldly.
321 | 1306.220 | then               |              0 | Then Amphinomus rose and spoke among them — / the shining son of Nisus, of the lord Aretias' line:
322 | 1312.560 | Friends            |              0 | "Friends — no man should take offense at a just word / spoken, and answer it with wrangling and hard speech.
323 | 1317.740 | do                 |              0 | Do not knock the stranger about, nor any other / of the slaves in the house of godlike Odysseus.
324 | 1322.940 | Come,              |              0 | Come — let the cupbearer pour first-drops in the cups, / so we can make libation and go home to bed;
325 | 1328.320 | and                |              0 | and the stranger — let us leave / him in the halls of Odysseus
326 | 1332.420 | for                |              0 | for Telemachus to see to: / it is his dear house the man has come to."
327 | 1337.260 | So                 |              0 | So he spoke, and the word he spoke pleased all of them.
328 | 1340.640 | and                |              0 | And the hero Moulius mixed the bowl for them, / the herald from Dulichium, Amphinomus' henchman;
