ODYSSEY — BOOK III full-book caption alignment
Duration: 1597.250s
Narration cues: 372
Source words: 5001
Directly matched source words: 4707 (94.1%)
Recognized words: 5057
Visual lead: 0.16s

Cue | Start | Anchor | Missing prefix | Caption
 60 |  254.900 | Nestor,            |              0 | "Nestor, son of Neleus, great glory of the Achaeans, / you ask from where we are, and I will tell you.
 61 |  261.180 | we                 |              0 | We have come from Ithaca, under Mount Neion; / and the business I speak of is private, not the people's.
 62 |  267.120 | I                  |              0 | I follow the wide fame of my father, / in hope I may hear of him:
 63 |  271.240 | noble,             |              0 | noble, enduring-hearted Odysseus, who once, they say, / fought at your side when you sacked the Trojans' city.
 64 |  277.680 | All                |              0 | All the others, all who warred against the Trojans,
 65 |  280.800 | we                 |              0 | we have had word of — / where each man died his bitter death;
 66 |  284.320 | but                |              0 | but his death the son of Cronos has left past finding:
 67 |  288.140 | no                 |              0 | no one can say for certain where he perished, / whether he went down on the mainland at enemy hands
 68 |  292.960 | or                 |              0 | or on the deep, under the waves of Amphitrite.
 69 |  295.980 | That               |              0 | That is why I come now to your knees: in hope you will / consent to tell his bitter death — whether you saw it
 70 |  301.580 | with               |              0 | with your own eyes, or heard the tale of him from another
 71 |  305.120 | beyond             |              1 | wanderer. Beyond all men his mother bore him for sorrow.
 72 |  308.140 | Do                 |              0 | Do not soften anything from courtesy or pity:
 73 |  311.080 | tell               |              0 | tell me fully whatever sight you came upon.
 74 |  313.880 | I                  |              0 | I beg you — if ever my father, good Odysseus, / promised you word or work and made it good
 75 |  319.400 | in                 |              0 | in the Trojans' country, / where you Achaeans suffered your pains,
 76 |  323.100 | remember           |              0 | remember it for me now: tell me the unerring truth."
 77 |  326.620 | Then               |              0 | Then Gerenian Nestor the horseman answered him:
 78 |  329.140 | Dear               |              0 | "Dear boy — since you bring back the misery we endured / in that country, we headstrong sons of the Achaeans,
 79 |  335.280 | all                |              0 | all our roving in ships across the misted / sea chasing plunder wherever Achilles led,
 80 |  340.480 | and                |              0 | and all our fighting around the great city of lord Priam — / there, in those years, our best were killed.
 81 |  345.700 | lies               |              1 | There lies Ajax, dear to the war-god; there Achilles; / there Patroclus, a counselor the equal of the gods;
 82 |  352.080 | my                 |              1 | there my own dear son, strong and without fault, / Antilochus — surpassing swift of foot, and a fighter.
 83 |  359.000 | And                |              0 | And many other evils we suffered besides: / who among mortal men could tell them all?
 84 |  363.740 | Not                |              0 | Not if you stayed five years — six years — / asking all the evils the noble Achaeans suffered there:
 85 |  369.180 | you                |              0 | you would go home to your own country worn out first.
 86 |  372.300 | Nine               |              0 | Nine years we stitched evils around them, plotting
 87 |  374.860 | with               |              0 | with every kind of cunning — and the son / of Cronos barely brought it to an end.
 88 |  379.240 | and                |              0 | And there no man would set his wits against him openly — / willing, that is — for noble Odysseus won by far,
 89 |  385.380 | in                 |              0 | in every kind of cunning: your father — if truly / you are his blood. Awe takes me, looking at you.
 90 |  391.600 | your               |              0 | Your speech, at least, is his: you would not / think a younger man could speak so like him.
 91 |  396.380 | In                 |              0 | In all that time, I and noble Odysseus never / spoke on opposite sides in assembly or in council:
 92 |  401.860 | one                |              0 | one heart between us — with sense and considered counsel
 93 |  404.700 | we                 |              0 | we planned for the Argives how the best might come about.
 94 |  408.040 | But                |              0 | But when we had sacked Priam's steep city, / and gone to our ships, and a god scattered the Achaeans,
 95 |  413.240 | then               |              0 | then, then Zeus devised in his heart a bitter homecoming
 96 |  415.580 | for                |              0 | for the Argives — since not all of us were men of sense / or of justice. So many of them came to an evil end
 97 |  421.720 | through            |              0 | through the ruinous wrath of the / gray-eyed daughter of the mighty Father —
 98 |  425.060 | who                |              0 | who set strife between the two sons of Atreus.
 99 |  427.680 | The                |              0 | The two of them called the Achaeans all to assembly — / rashly, in no due order, at the setting of the sun,
100 |  433.240 | and                |              0 | and the sons of the Achaeans came heavy with wine —
101 |  435.780 | and                |              0 | and they spoke out the reason they had gathered the army.
102 |  438.600 | urged              |              2 | There Menelaus urged all the Achaeans to remember / homecoming across the broad back of the sea;
103 |  443.620 | and                |              0 | and it did not please Agamemnon, not at all: / he wanted to hold the army back, and offer holy hecatombs
104 |  449.720 | to                 |              0 | to heal the terrible anger of Athena — the fool. / He did not know she was not to be persuaded:
105 |  455.200 | The                |              0 | the mind of the gods who are / forever does not turn so fast.
106 |  459.200 | So                 |              0 | So the two of them stood trading hard words; / and the strong-greaved Achaeans sprang up
107 |  463.520 | with               |              0 | with a huge din, and the counsel split them two ways.
108 |  466.940 | That               |              0 | That night we lay on our anger, brooding hard thoughts
109 |  469.260 | against            |              0 | against each other — for Zeus / was readying the stroke of evil —
110 |  472.720 | and                |              0 | and at dawn half of us hauled our / ships to the bright salt water
111 |  476.520 | and                |              0 | and loaded our goods aboard, and the deep-girdled women.
112 |  479.800 | Half               |              0 | Half the army held back, staying there with / Atreus' son Agamemnon, shepherd of the people;
113 |  484.680 | and                |              0 | and half of us embarked and rowed. And the ships ran fast,
114 |  487.900 | for                |              0 | for a god smoothed the sea over its monstrous deeps.
115 |  491.240 | Coming             |              0 | Coming to Tenedos, we offered victims to the gods,
116 |  494.300 | aching             |              0 | aching for home. But Zeus had / no thought yet of homecoming —
117 |  497.920 | iron               |              0 | iron-hearted, he stirred up evil strife a second time.
118 |  501.440 | Some               |              0 | Some turned their curved ships around and went back —
119 |  504.140 | Those              |              0 | those with Odysseus, the battle-wise lord, / the man of shifting counsels —
120 |  508.340 | carrying           |              0 | carrying favor once again to Atreus' son Agamemnon.
121 |  510.940 | But                |              0 | But I, with the ships that followed me gathered close, / fled on, for I knew the god was devising evils.
122 |  517.840 | and                |              0 | And the warlike son of Tydeus fled, / and roused his companions.
123 |  521.980 | Late               |              0 | Late upon our track came fair-haired Menelaus, / and caught us at Lesbos debating the long crossing:
124 |  527.580 | whether            |              0 | whether to sail above rugged Chios, / by the isle of Psyria, keeping Chios on our left,
125 |  532.780 | or                 |              0 | or under Chios, past windy Mimas.
126 |  535.620 | We                 |              0 | We asked the god to show a sign, and he showed one, / and bade us cut across the middle sea to Euboea,
127 |  541.480 | to                 |              0 | to run out from under the evil quickest.
128 |  544.340 | A                  |              0 | A whistling wind sprang up astern, and the ships / ran fast down the fish-filled ways, and to Geraestus
129 |  549.900 | they               |              0 | they came in by night. And to Poseidon we laid many
130 |  553.100 | thighs             |              1 | bulls' thighs on the fire, having measured the great gulf.
131 |  556.560 | It                 |              0 | It was the fourth day when in Argos the companions of / Diomedes, breaker of horses, moored their trim ships;
132 |  563.020 | but                |              0 | but I held on for Pylos, and the wind never / failed from the day the god first sent it blowing.
133 |  568.330 | So                 |              0 | So I came home, dear child, / knowing nothing — I cannot tell you
134 |  572.120 | who                |              0 | who of the Achaeans were saved and who were lost.
135 |  574.700 | But                |              0 | But all I hear, sitting here in our halls, / you shall learn, as is right; I will hide nothing.
136 |  580.580 | The                |              0 | The Myrmidons, they say, / those furious spearmen, came home safe,
137 |  584.740 | led                |              0 | led by the shining son of great-hearted Achilles; / safe too Philoctetes, Poias' splendid son;
138 |  590.620 | and                |              0 | and Idomeneus brought all his companions to Crete, / all who escaped the war: the sea took none from him.
139 |  596.440 | son                |              2 | And Atreus' son — you have heard / yourselves, far off as you live,
140 |  600.400 | how                |              0 | how he came home, and how / Aegisthus plotted his bitter death.
141 |  603.960 | But                |              0 | But that man paid for it — grimly, in full.
142 |  606.780 | how                |              0 | How good a thing it is, / that a son of the dead man be left!
143 |  610.520 | For                |              0 | For that son took vengeance on the killer of his father,
144 |  613.600 | of                 |              1 | Aegisthus of the crooked counsels, / who cut down his famous father.
145 |  617.360 | You                |              0 | You too, my friend — and I see how tall and fine you are —
146 |  620.520 | be                 |              0 | be brave, so that men not yet / born will speak well of you."
147 |  624.540 | Then               |              0 | Then clear-headed Telemachus answered him:
148 |  627.280 | son                |              1 | "Nestor, son of Neleus, great glory of the Achaeans,
149 |  630.660 | yes,               |              0 | yes — that man took his vengeance / in full, and the Achaeans
150 |  633.320 | will               |              0 | will carry his fame wide, / a thing for men to come to hear of.
151 |  637.560 | If                 |              0 | If only the gods would clothe me in strength like that, / to pay the suitors back for their galling trespass —
152 |  642.620 | the                |              0 | the insolent men who scheme their / reckless outrage against me!
153 |  645.920 | But                |              0 | But the gods have spun no such happiness for me —
154 |  648.500 | not                |              0 | not for my father, not for me. / Now, come what may, I must endure."
155 |  653.000 | Then               |              0 | Then Gerenian Nestor the horseman answered him:
156 |  655.720 | dear               |              0 | "Dear boy — since you say it / yourself and bring it to my mind —
157 |  658.960 | they               |              0 | they tell me many suitors for your mother's sake / fill your halls against your will, devising evils.
158 |  664.240 | tell               |              0 | Tell me: do you bow to it willingly, or do the people
159 |  667.180 | through            |              0 | through the land hate you, following the voice of a god?
160 |  670.380 | Who                |              0 | Who knows whether one day he will / come and repay their violence —
161 |  673.380 | alone              |              0 | alone, it may be, or all the Achaeans with him?
162 |  676.360 | If                 |              0 | If only gray-eyed Athena chose to love you the / way she cared in those days for glorious Odysseus
163 |  681.100 | the                |              1 | in the Trojans' country, / where we Achaeans suffered our pains —
164 |  685.060 | Never              |              0 | never have I seen the gods love a man so openly / as Pallas Athena stood by him, in the open —
165 |  690.220 | if                 |              0 | if she chose to love you like that, / and care for you in her heart,
166 |  693.580 | then               |              0 | then more than one of those men would / forget about marriage for good."
167 |  696.860 | Then               |              0 | Then clear-headed Telemachus answered him:
168 |  699.220 | old                |              0 | "Old sir, I do not think that / word will ever be accomplished.
169 |  703.220 | What               |              0 | What you say is too great. Awe holds me. I could not
170 |  706.640 | hope               |              0 | hope for it to happen — / not if the gods themselves willed it."
171 |  709.660 | Then               |              0 | Then the goddess spoke to him again, gray-eyed Athena:
172 |  713.640 | what               |              1 | "Telemachus, what a word has / slipped the fence of your teeth!
173 |  716.400 | Easily             |              0 | Easily, if he wills it, a god brings / a man safe home — even from far away.
174 |  721.260 | And                |              0 | And I would rather suffer pains in plenty first and / then come home, and look on my day of homecoming,
175 |  726.720 | come               |              1 | than come and die at my own hearth, as Agamemnon died, / by the treachery of Aegisthus and of his own wife.
176 |  733.220 | But                |              0 | But death — the death common to all — not even the gods
177 |  736.420 | can                |              0 | can beat away from a man they love, once the day comes
178 |  739.720 | when               |              0 | when the ruinous doom of death / that lays men low takes hold."
179 |  743.040 | then,              |              0 | Then clear-headed Telemachus answered her:
180 |  746.380 | mentor,            |              0 | "Mentor, let us speak of it no / longer, grieved though we are.
181 |  750.500 | for                |              0 | For him no homecoming is real any more: long since the / deathless ones have plotted his death and black doom.
182 |  757.580 | Now                |              0 | Now there is another word I want to ask, of Nestor — / since beyond other men he knows judgments and wisdom;
183 |  763.640 | three              |              0 | three generations of men, they say, he has ruled as king,
184 |  766.880 | and                |              0 | and to my eyes he seems like one of the deathless ones.
185 |  770.100 | Nestor             |              0 | Nestor, son of Neleus: tell me the truth of it — / how did Atreus' son die, wide-ruling Agamemnon?
186 |  777.200 | Where              |              0 | Where was Menelaus? What death / did the schemer plot for him,
187 |  781.220 | of                 |              1 | Aegisthus of the crooked counsels — / since the man he killed was far the better?
188 |  785.400 | Was                |              0 | Was Menelaus not in Achaean Argos — was he wandering
189 |  788.400 | somewhere          |              0 | somewhere among men, that the / other took heart and killed?"
190 |  791.220 | Then,              |              0 | Then Gerenian Nestor the horseman answered him:
191 |  795.340 | Then               |              0 | "Then I will tell you, child, the whole truth of it.
192 |  798.740 | You                |              0 | You have guessed yourself how it would have gone, / if Atreus' son, fair-haired Menelaus, coming from Troy,
193 |  805.500 | had                |              0 | had found Aegisthus alive in the halls:
194 |  808.660 | No                 |              0 | no man would have heaped the mounded earth over / his dead body — dogs and birds would have torn him
195 |  814.000 | as                 |              0 | as he lay on the plain far from the city, and not one
196 |  817.360 | of                 |              0 | of the Achaean women would have wept him: / too monstrous the thing he schemed.
197 |  822.040 | For                |              0 | For we were over there, winning our many contests — / and he, at his ease in a fold of horse-grazing Argos,
198 |  828.920 | worked             |              0 | worked all the while at Agamemnon's / wife with charming words.
199 |  833.460 | At                 |              0 | At first she pushed the shameful thing away — / shining Clytemnestra — for her mind was still sound;
200 |  840.000 | And                |              0 | and beside her, too, there was a singer, whom Atreus' son
201 |  842.980 | strictly           |              0 | strictly charged, when he left / for Troy, to guard his wife.
202 |  846.220 | But                |              0 | But when the doom of the gods bound her to her undoing, / then Aegisthus led that singer to a desert island
203 |  852.820 | and                |              0 | and left him there, spoil and carrion for the birds,
204 |  856.240 | and                |              0 | and led her — he willing, / she willing — home to his own house.
205 |  860.480 | Many               |              0 | Many thigh-cuts he burned on the gods' holy altars, / many offerings he hung up, woven things and gold,
206 |  867.000 | having             |              0 | having accomplished the enormity / his heart had never hoped for.
207 |  870.760 | Now                |              0 | Now we had sailed together on the way from Troy, / Atreus' son and I, in all friendship;
208 |  876.320 | But                |              0 | but when we reached holy Sunium, the headland of Athens, / there Phoebus Apollo came with his gentle arrows
209 |  882.800 | and                |              0 | and killed the helmsman of Menelaus, / the steering-oar of the running ship still in his hands:
210 |  888.300 | who                |              3 | Phrontis, Onetor's son, who outdid all the tribes of / men at steering a ship when the storm-winds drive.
211 |  894.560 | So                 |              0 | So Menelaus was held there, / pressed though he was for the road,
212 |  898.260 | to                 |              0 | to bury his companion and pay the death-rites over him.
213 |  901.700 | But                |              0 | But when he too, going on over the wine-dark sea in / the hollow ships, came at a run to the steep height
214 |  906.680 | of                 |              0 | of Malea, then wide-voiced Zeus devised for him a / hateful road: he poured on the breath of screaming winds
215 |  913.280 | and                |              0 | and monstrous waves, swollen huge as mountains.
216 |  917.140 | There              |              0 | There he split the fleet, and part he drove on Crete,
217 |  920.540 | where              |              0 | where the Cydonians lived around the streams of Iardanus.
218 |  923.720 | There              |              0 | There is a bare cliff, sheer to the salt water, / at the edge of Gortyn on the misted sea,
219 |  929.300 | Where              |              0 | where the South Wind shoves the / great swell on the left headland,
220 |  932.760 | toward             |              0 | toward Phaestus, and a little / stone holds back the great sea.
221 |  937.260 | part               |              1 | There part of them came in, / and the men escaped destruction
222 |  940.280 | barely,            |              0 | barely, but the waves smashed the ships on the reefs; / and the other five ships with their dark-blue prows
223 |  946.500 | the                |              0 | the wind and the water carried and beached on Egypt.
224 |  949.860 | So                 |              0 | So Menelaus, gathering much substance and gold, / roved with his ships among men of alien speech —
225 |  955.340 | and                |              0 | and in that very time Aegisthus / schemed those horrors at home.
226 |  959.440 | Seven              |              0 | Seven years he reigned over Mycenae rich in gold,
227 |  962.340 | having             |              0 | having killed Atreus' son, / and the people were broken under him;
228 |  966.020 | But                |              0 | but in the eighth his evil came on him: noble Orestes, / back from Athens, cut down his father's killer —
229 |  971.900 | of                 |              1 | Aegisthus of the crooked counsels, / who cut down his famous father.
230 |  975.840 | The                |              0 | The killing done, he gave the Argives a funeral feast / for his hateful mother and for spineless Aegisthus;
231 |  981.680 | same               |              3 | and on that same day Menelaus of / the great war-cry reached him,
232 |  985.460 | bringing           |              0 | bringing home treasure, / all the freight his ships could bear.
233 |  989.220 | You                |              0 | You too, my friend: do not wander long and far from home, / leaving your goods behind and men in your house
234 |  995.460 | of                 |              0 | of such overbearing insolence — / or they will devour it all,
235 |  999.580 | dividing           |              0 | dividing your goods among them, / and your journey come to nothing.
236 | 1003.600 | But                |              0 | But to Menelaus I bid you go — I urge it:
237 | 1006.760 | he                 |              0 | he is newly home from foreign parts, / from among peoples no man would hope in his heart
238 | 1011.220 | to                 |              0 | to return from, once the storm-winds had driven him / astray into a sea so vast that not even the birds
239 | 1017.200 | can                |              0 | can cross it in a year — so vast it is, and terrible.
240 | 1025.780 | Go                 |              0 | Go now, with your own ship and your companions;
241 | 1029.480 | Or                 |              0 | or if you would rather go by land, / chariot and horses are here,
242 | 1033.760 | And                |              0 | and here are my sons, who will be your escorts to / shining Lacedaemon, where fair-haired Menelaus is.
243 | 1041.180 | him                |              1 | Beg him yourself, so that he speaks unerring truth.
244 | 1044.820 | He                 |              0 | He will tell you no lie: / he is clear-headed beyond most men."
245 | 1049.580 | So                 |              0 | So he spoke; and the sun went down, and the dusk came on.
246 | 1053.160 | and                |              0 | And among them spoke the goddess, gray-eyed Athena:
247 | 1056.540 | Old                |              0 | "Old sir, all this you have told rightly, in due measure.
248 | 1060.880 | But                |              0 | But come — cut up the tongues now, and mix the wine, / so that we may pour to Poseidon and the other immortals
249 | 1067.120 | and                |              0 | and then think of sleep. It is the hour for it:
250 | 1070.400 | The                |              0 | the light is gone already under the / western gloom, and it is not fitting
251 | 1073.980 | to                 |              0 | to sit long at the feast of the gods, but to go home."
252 | 1078.100 | So                 |              0 | So spoke the daughter of Zeus, and they heard her voice.
253 | 1081.840 | poured             |              1 | Heralds poured water over their hands, / and young men crowned the mixing-bowls with drink
254 | 1085.880 | and                |              0 | and served all, pouring first / drops in each cup for the gods;
255 | 1089.840 | and                |              0 | and they threw the tongues in the fire, / and stood, and poured above them.
256 | 1093.900 | But                |              0 | But when they had poured, and drunk what their / hearts would have, then Athena and godlike Telemachus
257 | 1099.560 | both               |              0 | both made to go back to the hollow ship.
258 | 1102.120 | But                |              0 | But Nestor held them back, / catching at them with his words:
259 | 1105.500 | Zeus               |              0 | "Zeus forbid it — and the other deathless gods — / that you should go from my house to your fast ship
260 | 1110.220 | as                 |              0 | as if from some man utterly cloakless and poor, / who has no cloaks, no plenty of blankets in his house,
261 | 1116.600 | no                 |              0 | no soft sleeping for himself or for his guests!
262 | 1119.920 | I                  |              0 | I have cloaks and beautiful blankets in plenty.
263 | 1122.640 | Never              |              0 | Never, while I live, shall the dear son of this man / Odysseus lie down on a ship's deck-planks — nor after,
264 | 1128.660 | while              |              0 | while sons of mine are left in the halls to / host whatever guest arrives at my doors."
265 | 1133.520 | Then               |              0 | Then the goddess spoke to him again, gray-eyed Athena:
266 | 1137.080 | Well               |              0 | "Well said, dear old friend — and it is fitting / that Telemachus obey you: far better so.
267 | 1142.200 | let                |              0 | Let him go with you now, then, and sleep in / your halls. But I will go to the black ship
268 | 1146.780 | to                 |              0 | to hearten the companions and give them all their orders.
269 | 1149.720 | For                |              0 | For I may claim to be the only elder among them:
270 | 1152.300 | the                |              0 | the rest are younger men who follow out of friendship, / all of an age with great-hearted Telemachus.
271 | 1157.680 | There              |              0 | There let me lie down tonight, by the black hollow ship;
272 | 1160.720 | and                |              0 | and in the morning I go on to the great-hearted / Cauconians, where a debt is owed me — no new thing
273 | 1166.220 | and                |              0 | and no small one. But this man, / since he has come to your house,
274 | 1170.360 | send               |              0 | send on with a chariot and a son of yours; and give / him horses, your lightest runners, your strongest."
275 | 1176.540 | So                 |              0 | So speaking, gray-eyed Athena went away in the likeness / of a sea-eagle; and amazement took all who saw,
276 | 1182.880 | and                |              0 | and the old man marveled, when his eyes had seen it.
277 | 1185.900 | He                 |              0 | He took Telemachus' hand, and spoke a word, and named him:
278 | 1189.740 | dear               |              0 | "Dear friend, I have no fear you / will prove base or spineless,
279 | 1193.740 | if                 |              0 | if the gods walk with you so, escorts, and you so young!
280 | 1198.300 | For                |              0 | For this was none other of those who hold Olympus / than the daughter of Zeus, most glorious Tritogeneia,
281 | 1204.420 | she                |              0 | she who honored your noble father too among the Argives.
282 | 1207.660 | Queen,             |              0 | Queen, be gracious! Grant me good fame — / to me, to my children, to my honored wife —
283 | 1213.080 | and                |              0 | and I in turn will offer you a / yearling heifer, broad of brow,
284 | 1216.880 | unbroken,          |              0 | unbroken, that no man has ever led under the yoke:
285 | 1219.880 | Her                |              0 | her I will offer to you, / with gold poured round her horns."
286 | 1223.760 | So                 |              0 | So he spoke in prayer, and Pallas Athena heard him.
287 | 1227.020 | then,              |              0 | Then Gerenian Nestor the horseman led them — his sons / and his daughters' husbands — to his beautiful house.
288 | 1234.440 | and                |              0 | And when they reached the lord's famous house, / they sat in order on the benches and the high-backed chairs,
289 | 1240.440 | and                |              0 | and for their coming the old man mixed a bowl / of sweet-drinking wine, eleven years old,
290 | 1245.900 | which              |              0 | which the woman-steward opened, loosening the sealing cap.
291 | 1249.960 | Of                 |              0 | Of this the old man mixed a bowl, and to Athena
292 | 1252.820 | he                 |              0 | he prayed long, pouring, / to the daughter of aegis-bearing Zeus.
293 | 1257.600 | but                |              0 | But when they had poured, / and drunk what their hearts would have,
294 | 1260.700 | the                |              0 | the others went home to sleep, each man to his own house,
295 | 1264.320 | but                |              0 | but Gerenian Nestor the horseman laid him down there — / Telemachus, dear son of godlike Odysseus —
296 | 1270.780 | on                 |              0 | on a corded bedstead under the echoing porch,
297 | 1273.840 | and                |              0 | and beside him Peisistratus of the good ash spear, / leader of men, the one son in his halls still unwed;
298 | 1280.740 | and                |              0 | and he himself slept in the inner room of the high house,
299 | 1283.600 | where              |              0 | where the lady his wife made ready his bed and his rest.
300 | 1287.880 | When               |              0 | When Dawn appeared, the early-born, with fingers of rose, / Gerenian Nestor the horseman rose up from his bed,
301 | 1294.660 | and                |              0 | and came out, and took his seat on the polished / stones that stood before his high doors,
302 | 1299.940 | white              |              0 | white, gleaming as if with oil. On these, in the old days,
303 | 1303.920 | used               |              1 | Neleus used to sit, a counselor the equal of the gods;
304 | 1307.020 | but                |              0 | but he long since had gone down to Hades, broken by fate,
305 | 1310.800 | and                |              0 | and now Gerenian Nestor sat there / in his turn, warder of the Achaeans,
306 | 1315.280 | holding            |              0 | holding the scepter. Around him / his sons gathered in a body,
307 | 1319.040 | coming             |              0 | coming from their rooms: Echephron and Stratius, / Perseus and Aretus and godlike Thrasymedes;
308 | 1325.320 | and                |              0 | and sixth came the hero Peisistratus to join them,
309 | 1328.320 | and                |              0 | and they led godlike Telemachus / and seated him beside them.
310 | 1331.920 | and                |              0 | And Gerenian Nestor the horseman / began to speak among them:
311 | 1335.060 | quickly,           |              0 | "Quickly, dear children, work my wish for me, / so that first of all the gods I may propitiate Athena,
312 | 1341.060 | who                |              0 | who came to me in visible / presence at the god's rich feast.
313 | 1344.260 | Come               |              0 | Come then: one of you to the plain for a heifer, / fast as may be, and let the cowherd drive her in;
314 | 1350.220 | One                |              0 | one go down to great-hearted Telemachus' black ship / and bring up all his companions — leave two men only;
315 | 1356.200 | One                |              0 | one bid the goldsmith Laerces come here / to pour gold round the heifer's horns.
316 | 1361.140 | The                |              0 | The rest of you stay here together; / and tell the slave-women
317 | 1364.220 | inside             |              0 | inside to make ready a feast through the famous house — / seats, and firewood round about, and shining water."
318 | 1371.180 | So                 |              0 | So he spoke, and they all fell to bustling. The heifer / came up from the plain; from the fast trim ship came
319 | 1378.380 | great              |              0 | great-hearted Telemachus' companions; the smith came
