ODYSSEY — BOOK XII full-book caption alignment
Duration: 1464.000s
Narration cues: 347
Source words: 4724
Directly matched source words: 4497 (95.2%)
Recognized words: 4704
Visual lead: 0.16s

Cue | Start | Anchor | Missing prefix | Caption
217 |  933.180 | smash              |              0 | smash ships to pieces — in despite of the gods our lords?
218 |  936.960 | No,                |              0 | No: for now let us yield to black night and / make our supper ready, staying by the fast ship;
219 |  942.700 | at                 |              0 | at dawn we will board, and stand out onto the wide sea.'
220 |  946.120 | So                 |              0 | So spoke Eurylochus, and the other companions approved.
221 |  949.420 | and                |              0 | And then I knew it: some power was plotting evils — / and lifting my voice I spoke winged words to him:
222 |  955.920 | you                |              1 | 'Eurylochus, you force my hand: I am one man alone.
223 |  959.160 | but                |              0 | But come — every one of you swear me a strong oath:
224 |  962.160 | If                 |              0 | if we find some herd of cattle or great flock / of sheep, let no man in his evil recklessness
225 |  967.280 | kill               |              0 | kill one cow, one sheep. No: sit quiet / and eat the food immortal Circe gave.'
226 |  972.680 | so                 |              0 | So I spoke, and they swore at once, as I demanded.
227 |  976.680 | and                |              0 | And when they had sworn, and made an end of the oath, / we moored the well-made ship in the hollow harbor
228 |  981.420 | close              |              0 | close by a spring of sweet water, and the companions / went ashore, and skillfully made their supper ready.
229 |  987.600 | But                |              0 | But when they had put away desire for food and drink,
230 |  990.320 | they               |              0 | they fell to weeping, remembering their dear companions
231 |  993.000 | had                |              2 | whom Scylla had snatched from the hollow ship and eaten; / and as they wept, a deep sleep came upon them.
232 |  998.880 | But                |              0 | But in the night's third watch, / when the stars had crossed their height,
233 | 1002.940 | Zeus               |              0 | Zeus who gathers the clouds / roused a raging wind against us
234 | 1006.220 | in                 |              0 | in a howling squall, and covered land and sea / alike with cloud; and night rose up out of heaven.
235 | 1012.600 | When               |              0 | When Dawn appeared, the early-born, with fingers of rose,
236 | 1015.800 | we                 |              0 | we dragged the ship up and made her fast in a hollow cave
237 | 1019.420 | where              |              0 | where the nymphs had their fine dancing-floors and seats; / and then I called them all together, and said:
238 | 1024.560 | there              |              1 | 'Friends — there is food and drink in the fast ship:
239 | 1027.600 | Let                |              0 | let us keep our hands off these cattle, / or we shall suffer for it.
240 | 1031.340 | These              |              0 | These are the cattle and the / strong flocks of a terrible god —
241 | 1034.560 | Helios,            |              0 | Helios, who sees all things and hears all things.'
242 | 1037.820 | so                 |              0 | So I spoke, and their proud hearts consented.
243 | 1040.640 | Then               |              0 | Then for a whole month the South / Wind blew without let, and no other
244 | 1044.160 | wind               |              0 | wind rose after that, except the East and the South.
245 | 1047.320 | As                 |              0 | As long as the men had bread and red wine, / they kept their hands from the cattle:
246 | 1051.120 | but                |              0 | But when all the ship's provisions were spent, / and need drove them roaming after game —
247 | 1056.840 | Fish,              |              0 | fish, birds, whatever came to their dear hands — / with bent hooks, while hunger wore their bellies down,
248 | 1062.720 | then               |              0 | then I went away up the island, to pray to the gods, / in hope one might show me a road home.
249 | 1068.780 | And                |              0 | And when, crossing the island, / I had left my companions behind,
250 | 1072.440 | I                  |              0 | I washed my hands where there was shelter from the / wind and prayed to all the gods who hold Olympus —
251 | 1077.720 | and                |              0 | and they poured sweet sleep upon my eyelids.
252 | 1080.700 | And                |              0 | And Eurylochus began his evil counsel to the companions:
253 | 1084.240 | my                 |              1 | 'Hear my words, companions, for all your suffering.
254 | 1087.580 | All                |              0 | All deaths are hateful to wretched mortals —
255 | 1090.080 | but                |              0 | but to die of hunger, and meet / doom that way, is the most pitiful.
256 | 1094.700 | Come               |              0 | Come then: let us drive off the / best of the cattle of Helios
257 | 1098.140 | and                |              0 | and sacrifice them to the immortals who hold wide heaven.
258 | 1101.180 | And                |              0 | And if we come to Ithaca, our fathers' land, / we will build at once a rich temple to Helios Hyperion
259 | 1107.420 | and                |              0 | and set up in it fine offerings, many of them.
260 | 1109.980 | But                |              0 | But if, in anger over his straight-horned cattle, he wills
261 | 1113.320 | to                 |              0 | to destroy our ship, and the other gods go with him — / I would rather gulp once at the wave and lose my life
262 | 1119.020 | than               |              0 | than be starved slowly to death on a desert island.'
263 | 1122.480 | So                 |              0 | So spoke Eurylochus, and the other companions approved.
264 | 1125.860 | and                |              0 | And at once they drove off the / best of the cattle of Helios,
265 | 1129.100 | from               |              0 | from close by — for not far from the dark-blue-prowed ship
266 | 1132.640 | the                |              0 | the beautiful broad-browed / crook-horned cattle were grazing —
267 | 1135.880 | and                |              0 | and they stood around them and prayed to the gods, / plucking the tender leaves of a high-crowned oak:
268 | 1141.020 | for                |              0 | for they had no white barley aboard the well-benched ship.
269 | 1143.980 | And                |              0 | And when they had prayed, and cut the throats, and flayed,
270 | 1147.180 | they               |              0 | they carved out the thigh-pieces / and wrapped them deep in fat,
271 | 1150.700 | folding            |              0 | folding it double, and laid raw flesh upon them; / and they had no wine to pour over the blazing offerings,
272 | 1156.580 | so                 |              0 | so they made libation with water, / and roasted all the entrails.
273 | 1160.420 | And                |              0 | And when the thighs were burned through, / and they had tasted the innards,
274 | 1163.380 | they               |              0 | they carved up the rest and threaded it on spits.
275 | 1167.240 | Then               |              0 | Then it was that the deep sleep fled from my eyelids,
276 | 1170.000 | and                |              0 | and I went down to the fast ship and the shore of the sea.
277 | 1173.420 | But                |              0 | But as I came near the curved ship, the sweet / smell of the fat's smoke drifted all around me,
278 | 1178.580 | and                |              0 | and I groaned aloud, and cried out to the deathless gods:
279 | 1182.240 | Zeus,              |              1 | 'Father Zeus, and you other blessed gods who are forever —
280 | 1185.680 | It                 |              0 | it was for my ruin, then, that you / laid me down in that pitiless sleep,
281 | 1189.720 | while              |              0 | while my companions, waiting, / devised this monstrous thing.'
282 | 1193.720 | Swiftly,           |              0 | Swiftly the word came to Helios Hyperion:
283 | 1196.940 | long               |              0 | long-robed Lampetie brought it — / that we had killed his cattle.
284 | 1200.420 | and                |              0 | And at once, with anger in his heart, / he spoke among the immortals:
285 | 1204.760 | Zeus,              |              1 | 'Father Zeus, and you other blessed gods who are forever:
286 | 1208.180 | make               |              0 | make them pay — the companions of Odysseus, Laertes' son —
287 | 1211.840 | who                |              0 | who in their insolence have killed my cattle: the cattle
288 | 1214.500 | I                  |              0 | I took my joy in, every day I / climbed toward the starry heaven
289 | 1218.360 | and                |              0 | and every day I turned from heaven back toward earth.
290 | 1221.880 | If                 |              0 | If they do not pay me a fitting price for the cattle, / I will go down into Hades and shine among the dead.'
291 | 1228.140 | Then               |              0 | Then Zeus who gathers the clouds answered him:
292 | 1230.840 | you                |              1 | 'Helios — you shine on among the immortals, surely, / and among mortal men across the grain-giving plowland;
293 | 1237.180 | and                |              0 | and as for those men: their fast ship I will soon strike
294 | 1240.260 | with               |              0 | with the white lightning, and shatter it to / splinters in the middle of the wine-dark sea.'
295 | 1244.940 | This               |              0 | — This I heard afterward from fair-haired Calypso;
296 | 1248.000 | and                |              0 | and she said she heard it herself from Hermes the guide. / — Now when I had come down to the ship and the sea,
297 | 1253.980 | I                  |              0 | I went up and down and rebuked them, / man by man; but no remedy
298 | 1257.860 | could              |              0 | could we find anywhere: the cattle were dead already.
299 | 1261.120 | and                |              0 | And soon the gods began to show / forth portents among the men:
300 | 1264.660 | the                |              0 | the hides crawled; the meat on the spits was lowing,
301 | 1267.720 | the                |              0 | the roasted and the raw; and there / rose a sound as of cattle crying.
302 | 1272.660 | Six                |              0 | Six days after that my trusted companions
303 | 1275.120 | feasted            |              0 | feasted on the cattle of Helios they / had driven off, the best of them;
304 | 1280.040 | But                |              0 | but when Zeus the son of Cronos / set the seventh day upon us,
305 | 1283.600 | then               |              0 | then at last the wind fell from its raging squall, / and we boarded at once and stood out onto the wide sea,
306 | 1290.560 | stepping           |              0 | stepping the mast and hauling up the white sails.
307 | 1293.520 | But                |              0 | But when we had left the island behind, / and no other land showed anywhere — only sky and sea —
308 | 1299.160 | then               |              0 | then the son of Cronos set a dark-blue cloud over / the hollow ship, and the deep went black beneath it.
309 | 1305.620 | and                |              0 | And she ran on not much longer: for all at once came / the shrieking West Wind, raging in a great squall,
310 | 1312.340 | and                |              0 | and the storm-blast snapped both forestays of the mast:
311 | 1315.760 | The                |              0 | the mast toppled backward, and all its tackle spilled
312 | 1318.640 | down               |              0 | down into the bilge; and in the stern of the ship the mast
313 | 1321.920 | struck             |              0 | struck the steersman's head, and crushed the bones of / the skull all together; and like a diver he dropped
314 | 1327.600 | from               |              0 | from the half-deck, and his proud life left his bones.
315 | 1331.420 | And                |              0 | And Zeus thundered in the same instant, / and hurled his bolt into the ship,
316 | 1335.540 | and                |              0 | and she shivered stem to stern, / struck by the bolt of Zeus,
317 | 1339.640 | and                |              0 | and filled with the reek of sulfur; / and the men fell from the ship.
318 | 1343.420 | like               |              0 | Like sea-crows around the black hull
319 | 1345.240 | they               |              0 | they were carried off on the waves; / and the god took away their homecoming.
320 | 1349.280 | But                |              0 | But I kept moving through the ship, until the surge
321 | 1351.940 | tore               |              0 | tore the sides loose from the keel, / and the wave carried her stripped bare,
322 | 1355.740 | and                |              0 | and snapped the mast off at the keel. But over the mast
323 | 1359.080 | the                |              0 | the backstay had been flung — a thing made of ox-hide; / with it I lashed the two together, keel and mast,
324 | 1365.780 | and                |              0 | and settling myself on them, / I was carried before the deadly winds.
325 | 1369.840 | Then,              |              0 | Then indeed the West Wind fell from its raging squall,
