ODYSSEY — BOOK XX full-book caption alignment
Duration: 1271.232s
Narration cues: 303
Source words: 4020
Directly matched source words: 3799 (94.5%)
Recognized words: 4018
Visual lead: 0.16s

Cue | Start | Anchor | Missing prefix | Caption
 22 |  111.000 | Why                |              0 | "Why awake again, most luckless of all men?
 23 |  113.720 | here               |              0 | Here is your house; here in the house is your wife, / and your child — a son such as any man would pray for."
 24 |  119.880 | Then               |              0 | Then Odysseus of the many designs answered her:
 25 |  122.580 | Yes,               |              0 | "Yes, goddess — all this you have said as it should be.
 26 |  125.800 | But                |              0 | But there is a thing my heart keeps turning over:
 27 |  128.280 | how                |              0 | how I am to lay hands on the shameless suitors — I, / one man alone; and they always inside in a crowd.
 28 |  134.540 | and                |              0 | And this greater thing besides I keep turning over:
 29 |  137.380 | even               |              0 | even if I kill them, by the will of Zeus and by yours,
 30 |  140.800 | where              |              0 | where do I run from what follows? / Think that out for me, I say."
 31 |  144.760 | Then               |              0 | Then the goddess answered him, gray-eyed Athena:
 32 |  147.600 | Hard               |              0 | "Hard man! A person will trust a weaker friend than me, / one who is mortal, and does not know such counsels;
 33 |  153.760 | but                |              0 | but I am a god, and I guard you through to the / end of every labor. I will tell you outright:
 34 |  158.780 | if                 |              0 | if fifty companies of mortal men stood round / the two of us, hot to kill us in the fight,
 35 |  163.640 | even               |              0 | even so you would drive away their cattle and fat sheep.
 36 |  167.440 | Come,              |              0 | Come — let sleep take you too. There is misery in watching
 37 |  170.400 | all                |              0 | all night awake. You will rise up out of your evils now."
 38 |  173.600 | so                 |              0 | So she spoke, and poured down sleep upon his eyelids, / and went back herself to Olympus, the shining goddess.
 39 |  180.280 | and                |              0 | And as sleep seized him, loosing the cares of his heart, / loosing his limbs, his true-hearted wife awoke,
 40 |  187.120 | and                |              0 | and wept, sitting up on her soft bed.
 41 |  189.840 | and                |              0 | And when she had had her fill of weeping, / first to Artemis prayed that woman shining among women:
 42 |  195.900 | Artemis,           |              0 | "Artemis, sovereign goddess, / daughter of Zeus — would that now
 43 |  199.440 | you                |              0 | you would plant an arrow in my breast and take my / life this very instant — or a storm-wind snatch me up
 44 |  205.560 | and                |              0 | and carry me off down the ways of gloom and fling / me down where backward-flowing Ocean empties.
 45 |  211.340 | As                 |              0 | As when the storm-winds carried off Pandareus' daughters:
 46 |  214.560 | the                |              0 | the gods had destroyed their parents, and they were left
 47 |  217.220 | orphans            |              0 | orphans in the halls; and shining Aphrodite reared / them on cheese and sweet honey and pleasant wine,
 48 |  223.220 | and                |              0 | and Hera gave them beauty and good sense beyond / all women, and pure Artemis their height,
 49 |  228.360 | and                |              0 | and Athena taught them the making of glorious work.
 50 |  230.940 | But                |              0 | But while shining Aphrodite was on her way to high Olympus
 51 |  234.120 | to                 |              0 | to ask for the girls the crown of blossoming marriage —
 52 |  238.060 | to                 |              1 | gone to Zeus who delights in thunder, / for he knows all things well,
 53 |  242.200 | the                |              0 | the fortune and the misfortune of mortal men — / meanwhile the snatching-winds carried the girls away
 54 |  248.060 | and                |              0 | and gave them over to the hateful Furies, to serve them.
 55 |  251.860 | So                 |              0 | So may the dwellers on Olympus blot me out of sight, / or fair-braided Artemis strike me, that with Odysseus
 56 |  258.060 | before             |              0 | before my eyes I may pass even under the hateful earth, / and never gladden the mind of a lesser man.
 57 |  264.740 | And                |              0 | And yet an evil is bearable, when a person weeps through / the days, grieved to the packed core of the heart,
 58 |  270.640 | and                |              0 | and the nights hold sleep at least — / for sleep makes one forget
 59 |  273.880 | everything,        |              0 | everything, the good and the bad, / once it has wrapped the eyelids —
 60 |  278.380 | But                |              0 | but to me the god sends evil even in dreams.
 61 |  281.860 | For                |              0 | For this very night one slept beside me — like him,
 62 |  285.400 | his                |              0 | his very likeness as he was when / he went with the army; and my heart
 63 |  288.760 | rejoiced,          |              0 | rejoiced: I thought it no dream, / but the waking truth at last."
 64 |  293.180 | So                 |              0 | So she spoke; and at once Dawn / of the golden throne came on.
 65 |  297.280 | and                |              0 | And noble Odysseus caught the sound of her weeping,
 66 |  300.120 | and                |              0 | and mused; and it seemed to him, / in the drift of his heart,
 67 |  303.260 | that               |              0 | that she knew him already, and stood beside his head.
 68 |  306.980 | He                 |              0 | He gathered up the mantle and the fleeces he had slept / in and set them on a chair in the hall; the oxhide
 69 |  312.700 | he                 |              0 | he carried outside and laid down; / and lifting his hands he prayed to Zeus:
 70 |  317.420 | Father             |              0 | "Father Zeus — if you gods willed it, and brought me home
 71 |  320.440 | over               |              0 | over dry land and water, after all your hard usage, / let someone of the people waking in the house speak me
 72 |  326.420 | a                  |              0 | a word of omen; and outside, / let another sign of Zeus appear."
 73 |  330.860 | So                 |              0 | So he prayed; and Zeus the counselor heard him, / and at once he thundered out of gleaming Olympus,
 74 |  336.600 | down               |              0 | down from on high, out of the clouds. / And noble Odysseus was glad.
 75 |  341.080 | and                |              0 | And the word of omen came from / a woman grinding at the mill,
 76 |  344.260 | close              |              0 | close by, where the mills of the / shepherd of the people stood.
 77 |  347.480 | meal,              |              9 | Twelve women in all kept them turning, / making barley meal and wheat flour, the marrow of men.
 78 |  353.260 | the                |              0 | The others were asleep, their wheat all ground; / only one had not finished — the frailest one of all.
 79 |  358.940 | she                |              0 | She stopped her stone now, / and spoke the word — a sign for her master:
 80 |  362.800 | Father             |              0 | "Father Zeus, you who rule the gods and mankind:
 81 |  365.740 | how                |              0 | how loud you thundered out of the starry sky — / and no cloud anywhere! You show this as a sign to someone.
 82 |  371.980 | then               |              0 | Then accomplish now for wretched me the word I say:
 83 |  375.300 | May                |              0 | may the suitors, on this day, / for the last and latest time,
 84 |  379.020 | take               |              0 | take up their lovely feasting in the halls of Odysseus —
 85 |  381.920 | the                |              0 | the men who have loosed my knees with heart-grinding labor
 86 |  384.980 | as                 |              0 | as I make their barley meal: may they sup now their last!"
 87 |  388.760 | So                 |              0 | So she spoke; and noble Odysseus / rejoiced at the omen of her word
 88 |  392.900 | and                |              0 | and at the thunder of Zeus. / He told himself the guilty would pay.
 89 |  396.880 | Now                |              0 | Now the other slave-women, gathering / in the beautiful house of Odysseus,
 90 |  400.760 | were               |              0 | were kindling on the hearth the never-wearying fire.
 91 |  404.760 | and                |              0 | And Telemachus rose from his bed, a man like a god,
 92 |  408.200 | and                |              0 | and put on his clothes, and hung / his sharp sword at his shoulder,
 93 |  411.600 | and                |              0 | and under his shining feet he bound the beautiful sandals,
 94 |  415.120 | and                |              0 | and took his strong spear, tipped with sharpened bronze, / and paused on the threshold, and said to Eurycleia:
 95 |  421.840 | dear               |              0 | "Dear nurse, have you honored the stranger in our house
 96 |  424.540 | with               |              0 | with bed and food? Or does he lie untended, as he may?
 97 |  428.480 | That               |              0 | That is my mother's way — sensible woman though she is:
 98 |  431.580 | she                |              0 | she honors the worse of mortal men on impulse, / and sends the better man away unhonored."
 99 |  437.700 | Then               |              0 | Then watchful-minded Eurycleia answered him:
100 |  440.260 | Child,             |              0 | "Child, do not blame the blameless woman now.
101 |  443.080 | He                 |              0 | He sat and drank his wine as long as he himself would;
102 |  446.360 | and                |              0 | and bread — he said he hungered for none: she asked him.
103 |  449.860 | and                |              0 | And when he began to think of rest and sleep, / she told the slave-women to spread him a proper bed;
104 |  454.860 | But                |              0 | but he — like a man wholly wretched, out of luck — / refused to sleep on a bedstead under blankets:
105 |  461.140 | on                 |              0 | on an undressed oxhide and the fleeces of sheep
106 |  463.600 | he                 |              0 | he slept in the fore-hall. / We laid a mantle over him ourselves."
107 |  467.780 | So                 |              0 | So she spoke; and Telemachus went out through the hall, / spear in hand; two swift dogs followed with him,
108 |  474.340 | and                |              0 | and he went to the assembly-place, / to the strong-greaved Achaeans.
109 |  478.260 | And                |              0 | And she called out to the slave-women, / that woman shining among women —
110 |  482.460 | daughter           |              1 | Eurycleia, daughter of Ops, Peisenor's son:
111 |  485.120 | come               |              0 | "Come — to work! Some of you sweep the house, and briskly, / and sprinkle it, and lay the crimson coverings
112 |  491.800 | on                 |              0 | on the well-made chairs; others take sponges and / wipe down all the tables, and rinse the mixing-bowls
113 |  498.180 | and                |              0 | and the wrought double-handled cups; / and the rest of you away
114 |  501.280 | for                |              0 | for water at the spring — / go quick, and quick back with it.
115 |  505.180 | The                |              0 | The suitors will not be long out of the hall this morning:
116 |  507.820 | They               |              0 | they will come very early. / It is festival for everyone today."
117 |  511.680 | So                 |              0 | So she spoke; and they listened well and obeyed:
118 |  514.820 | Twenty             |              0 | twenty went off to the spring of dark water, / and the others worked away skillfully about the house.
119 |  520.140 | Then               |              0 | Then the Achaeans' serving-men came in, and split firewood, / well and skillfully; and the women came back
120 |  525.880 | from               |              0 | from the spring; and after them came the swineherd, / driving three fatted hogs, the best of all he had.
121 |  532.260 | He                 |              0 | He left them to feed at large in the fine yard-fences,
122 |  535.320 | and                |              0 | and himself spoke to Odysseus, and his words were kind:
123 |  538.800 | Stranger,          |              0 | "Stranger — do the Achaeans look on you any better now,
124 |  541.940 | or                 |              0 | or do they still dishonor you / through the hall, as before?"
125 |  545.540 | Then               |              0 | Then Odysseus of the many designs answered him:
126 |  548.340 | Ah,                |              0 | "Ah, Eumaeus, may the gods pay back the outrage / these men in their insolence keep devising —
127 |  553.520 | reckless           |              0 | reckless things, in another man's house. / They have no share of shame."
128 |  557.820 | So                 |              0 | So they spoke to one another of such things.
129 |  560.120 | and                |              0 | And Melanthius came up close to them, the goatherd, / driving the goats that stood out in all the herds,
130 |  565.860 | a                  |              0 | a dinner for the suitors; / and two herdsmen followed with him.
131 |  569.180 | He                 |              0 | He tethered the goats under the echoing porch, / and himself spoke to Odysseus, and his words were taunts:
132 |  575.540 | Stranger,          |              0 | "Stranger — still here? Still going to plague this house, / begging from the men? Still not out the door?
133 |  581.160 | I                  |              0 | I don't imagine, now, we two will settle this business
134 |  583.740 | before             |              0 | before we've tasted each other's / fists. There is no decency
135 |  586.860 | in                 |              0 | in the way you beg. And there are / other feasts among the Achaeans."
136 |  590.700 | So                 |              0 | So he spoke; and Odysseus of / the many designs said nothing:
137 |  594.680 | He                 |              0 | he only shook his head, silent, / brooding evils deep in his heart.
138 |  598.720 | and                |              0 | And a third came in upon them — / Philoetius, a leader of men,
139 |  602.940 | driving            |              0 | driving a barren heifer for the suitors, and fat goats.
140 |  606.340 | had                |              1 | Ferrymen had brought them over — the ones who / carry other travelers too, whoever comes to them.
141 |  611.600 | He                 |              0 | He tethered his beasts well under the echoing porch, / and came up close to the swineherd and asked him:
142 |  617.160 | who                |              1 | "Swineherd — who is this stranger, newly come to / our house? What men does he claim for his people?
143 |  622.560 | where              |              0 | Where are his family and his fathers' fields?
144 |  626.000 | poor               |              0 | Poor devil — and yet, truly, / in build he is like a lord, a king.
145 |  630.680 | But                |              0 | But the gods sink far-wandering men in misery / when they spin hard sorrow even for kings."
146 |  636.440 | He                 |              0 | He spoke, and coming up he gave him his right hand in / welcome, and lifting his voice he spoke winged words:
147 |  642.900 | Your               |              0 | "Your health, father stranger! May happiness be yours
148 |  645.940 | in                 |              0 | in time to come — though now / you are held fast in many evils.
149 |  650.400 | Father             |              0 | Father Zeus — no other god is deadlier than you:
150 |  653.540 | You                |              0 | you have no pity on men, though you begot them yourself, / for tangling them in misery and grinding pains.
151 |  660.100 | I                  |              0 | I broke sweat when I saw him, and my eyes stand full / of tears, remembering Odysseus: for he too, I think,
152 |  667.400 | wears              |              0 | wears rags like these, and wanders somewhere among men — / if indeed he lives, and sees the light of the sun.
153 |  673.980 | but                |              0 | But if he is dead already, down in the house of Hades —
154 |  677.800 | blameless          |              2 | ah me, blameless Odysseus! — who set me over his cattle
155 |  681.040 | when               |              0 | when I was still a boy, in the land of the Cephallenians.
156 |  684.900 | And                |              0 | And now they are past all counting: no other man
157 |  688.020 | could              |              0 | could have a breed of broad-browed / cattle bear richer, like standing wheat.
158 |  692.380 | and                |              0 | And strangers order me to drive them in for them to eat! / They care nothing for the son in the house,
159 |  697.560 | they               |              0 | they do not tremble at the gods' / watching eye: they are wild
160 |  700.680 | to                 |              0 | to divide up the goods of the master so long away.
161 |  703.820 | As                 |              0 | As for me, this thought keeps rolling over and over / in the heart in my breast: it is a very bad thing,
162 |  709.560 | while              |              0 | while the son lives, to go off to a country of strangers,
163 |  713.240 | cattle             |              0 | cattle and all, to foreign men; but colder still to stay
164 |  716.860 | suffering          |              0 | suffering here, sitting over cattle that others claim.
165 |  720.200 | and                |              0 | And long ago I would have run, fled to some other of / the high-handed kings — for this is past all bearing —
166 |  726.280 | but                |              0 | but still I think of that unlucky man: what if he came
167 |  729.340 | from               |              0 | from somewhere, and made a scattering / of the suitors through the house!"
168 |  733.460 | Then               |              0 | Then Odysseus of the many designs answered him:
169 |  736.240 | cowherd,           |              0 | "Cowherd — since you seem no bad man and no fool,
170 |  739.480 | and                |              0 | and I can see for myself that / good sense has reached your heart,
171 |  742.640 | I                  |              0 | I will tell you something, and swear a great oath upon it:
172 |  746.080 | Now                |              0 | Now Zeus be my witness, first of the gods, / and this table of friendship,
173 |  750.460 | and                |              0 | and the hearth of blameless Odysseus, / to which I have come:
174 |  753.180 | while              |              0 | while you are here, Odysseus will come home; / and with your own eyes, if you wish it, you shall see
175 |  759.360 | the                |              0 | the killing of the suitors who play lord and master here."
176 |  762.800 | Then               |              0 | Then the cowherd answered him, the master of the oxen:
177 |  765.960 | stranger,          |              1 | "Ah, stranger, if only the son of / Cronos would accomplish that word!
178 |  769.600 | then               |              0 | Then you would learn my strength — / and how my hands follow it."
179 |  772.940 | and                |              0 | And in the same way Eumaeus prayed to all the gods
180 |  775.320 | that               |              0 | that Odysseus of the many designs / might come home to his own house.
181 |  778.940 | So                 |              0 | So they spoke to one another of such things.
182 |  782.180 | and                |              0 | And the suitors, meanwhile, were framing death and doom
183 |  785.000 | for                |              0 | for Telemachus — when a bird came by on their left hand:
184 |  788.540 | an                 |              0 | an eagle flying high, gripping a trembling dove.
185 |  791.760 | rose               |              2 | And Amphinomus rose and spoke among them:
186 |  794.240 | Friends,           |              0 | "Friends, this plan of ours will not run smooth — / the killing of Telemachus. Let us think of the feast."
187 |  800.640 | So                 |              0 | So spoke Amphinomus, and his word pleased them well.
188 |  803.920 | They               |              0 | They came into the house of godlike Odysseus and / laid their mantles down on the couches and chairs
189 |  809.380 | and                |              0 | and slaughtered big sheep and fat goats, / slaughtered sleek hogs and a heifer of the herd.
190 |  814.180 | They               |              0 | They roasted the innards and served them round, and mixed
191 |  817.000 | the                |              0 | the wine in the mixing-bowls; / and the swineherd passed the cups,
192 |  821.200 | and                |              0 | and Philoetius, a leader of men, passed them bread / in beautiful baskets; and Melanthius poured the wine.
193 |  827.760 | and                |              0 | And their hands went out to the / good things spread before them.
194 |  831.100 | But                |              0 | But Telemachus — his craft at work — seated Odysseus
195 |  834.520 | inside             |              0 | inside the strong-built hall, beside the stone threshold, / setting him a battered stool and a little table;
196 |  840.520 | He                 |              0 | he put a portion of the innards by him, / and poured him wine in a golden cup, and said to him:
197 |  846.080 | sit                |              0 | "Sit here now among the men, and drink your wine.
198 |  848.900 | The                |              0 | The taunts and the fists of all the suitors — / I myself will hold them off you. This is no public house:
199 |  854.600 | it                 |              0 | it is Odysseus' house — and he won it for me.
200 |  857.640 | And                |              0 | And you, you suitors, hold your hearts back from insult / and fists, so no strife and quarreling break out."
201 |  864.060 | So                 |              0 | So he spoke; and they all bit their lips and stared / in wonder at Telemachus, that he spoke so boldly.
202 |  869.820 | and                |              0 | And Antinous spoke among them, Eupeithes' son:
203 |  873.980 | Hard               |              0 | "Hard as it is, Achaeans, let us take the word of / Telemachus — though how he threatens as he talks!
204 |  880.140 | Zeus,              |              0 | Zeus the son of Cronos would not have it; otherwise
205 |  883.560 | we                 |              0 | we would have silenced him in the / halls long since — so clear a speaker."
206 |  888.300 | So                 |              0 | So spoke Antinous; but he took no heed of his words.
207 |  891.980 | Now                |              0 | Now the heralds were leading / through the town the holy hecatomb
208 |  894.760 | of                 |              0 | of the gods; and the long-haired Achaeans gathered / under the shady grove of Apollo who shoots from afar.
209 |  901.700 | And                |              0 | And when they had roasted the / outer flesh and drawn it off,
210 |  904.760 | they               |              0 | they divided the portions and feasted the glorious feast; / and the serving-men set beside Odysseus a share
211 |  910.640 | equal              |              0 | equal to the ones they drew themselves: / for so ordered Telemachus, dear son of godlike Odysseus.
212 |  917.180 | and                |              0 | And Athena would not let the lordly suitors hold back / from heart-stinging outrage — so that pain might sink
213 |  923.180 | still              |              0 | still deeper into Laertes' son Odysseus.
214 |  926.800 | There              |              0 | There was among the suitors a man versed in lawlessness:
215 |  929.980 | was                |              1 | Ctesippus was his name, and his home was on Same; / sure of his fabulous wealth, he had come
216 |  935.660 | to                 |              0 | to woo the wife of Odysseus, the master so long away.
217 |  939.520 | He                 |              0 | He now spoke out among the overweening suitors:
218 |  942.560 | Hear               |              0 | "Hear me, you lordly suitors, while I say a word.
219 |  945.520 | the                |              0 | The stranger has long had his portion — an equal one,
220 |  948.600 | as                 |              0 | as is proper: it is not fine, and it is not just, to stint
221 |  952.660 | the                |              0 | the guests of Telemachus, whoever comes to this house.
222 |  955.980 | Let                |              2 | But come — let me too give him a guest-gift, so he in turn
223 |  959.520 | can                |              0 | can hand a prize to the bath-woman, or to some other / of the slaves in the house of godlike Odysseus."
224 |  965.260 | So                 |              0 | So speaking, he snatched an ox-hoof out of the basket
225 |  967.960 | where              |              0 | where it lay, and hurled it with / his thick hand. But Odysseus
226 |  971.800 | dodged             |              0 | dodged it with a quick tilt of / his head, and smiled in his heart
227 |  975.100 | smile              |              1 | a smile most sardonic; and it struck the well-built wall.
228 |  979.280 | And                |              0 | And Telemachus lashed Ctesippus with his words:
229 |  982.520 | count              |              1 | "Ctesippus — count it clear profit for your own heart:
230 |  985.600 | You                |              0 | you missed the stranger. He dodged the throw himself.
231 |  989.040 | Otherwise,         |              0 | Otherwise I would have run you through / the middle with my sharp spear,
232 |  992.280 | and                |              0 | and instead of a wedding your father would be busy / here with a funeral. So: let no man show his ugliness
233 |  997.940 | in                 |              0 | in this house of mine. For now I / take note and I know each thing,
234 | 1001.920 | the                |              0 | the good and the worse alike. Before, I was still a child.
235 | 1005.300 | but                |              0 | But even so we endure it and look on:
236 | 1007.720 | the                |              0 | the flocks slaughtered, the wine drunk down, / the bread — for it is hard for one man to check many.
237 | 1013.520 | Come               |              0 | Come then, do me no more evil in your malice.
238 | 1015.920 | but                |              0 | But if you are set on killing me — / me myself — with the bronze,
239 | 1019.620 | that               |              1 | even that I would choose: it would be far better to / die than look on forever at these disgraceful doings:
240 | 1025.640 | guests             |              0 | guests roughly handled, and men hauling the / slave-women shamefully through the beautiful house."
241 | 1029.980 | So                 |              0 | So he spoke; and they all fell silent and still.
242 | 1033.820 | At                 |              0 | At last Agelaus spoke, Damastor's son:
243 | 1037.180 | Friends,           |              0 | "Friends — no man should take offense at a just word / spoken, and answer it with wrangling and hard speech.
244 | 1042.960 | Do                 |              0 | Do not knock the stranger about, nor any other / of the slaves in the house of godlike Odysseus.
245 | 1049.100 | But                |              0 | But to Telemachus, and to his mother, I would say
246 | 1051.800 | a                  |              0 | a gentle word — if it might find / favor with the hearts of both.
247 | 1055.500 | As                 |              0 | As long as the hearts in your breasts kept hope
248 | 1058.020 | that               |              0 | that Odysseus of the many designs / would come home to his own house,
249 | 1062.000 | No                 |              0 | no one could resent your waiting, or your holding / off the suitors in the halls: that was the better way
250 | 1067.620 | if                 |              0 | if Odysseus had returned, come back at last to his house.
251 | 1071.360 | But                |              0 | But now it is plain that he is past returning.
252 | 1074.100 | Go                 |              0 | Go then, sit by your mother, and lay it out for her:
253 | 1077.140 | marry              |              0 | marry the best man, the one who offers most — / so you may keep and enjoy all that was your father's,
254 | 1082.640 | eating             |              0 | eating and drinking, and she may keep another's house."
255 | 1085.940 | Then               |              0 | Then clear-headed Telemachus answered him:
256 | 1088.280 | no,                |              0 | "No, by Zeus, Agelaus — / and by the sufferings of my father,
257 | 1093.300 | who                |              0 | who far from Ithaca has perished, or still wanders:
258 | 1096.220 | I                  |              0 | I do not delay my mother's marriage. I urge her to wed / the man she chooses; and I offer gifts past counting.
259 | 1102.960 | But                |              0 | But I am ashamed to drive her / from the hall against her will
260 | 1105.600 | with               |              0 | with a word of compulsion. / May god never bring that to pass."
261 | 1109.960 | So                 |              0 | So spoke Telemachus. And in the suitors Pallas Athena
262 | 1113.380 | laughter,          |              3 | set off unquenchable laughter, / and knocked their wits askew.
263 | 1117.680 | And                |              0 | And now they were laughing with jaws no longer their own;
264 | 1120.840 | The                |              0 | the meat they ate was dabbled in blood; and their eyes
265 | 1123.740 | brimmed            |              0 | brimmed full of tears; / and the heart in them wanted to wail.
266 | 1127.760 | And                |              0 | And godlike Theoclymenus spoke out among them:
267 | 1130.660 | wretched           |              0 | "Wretched men — what evil is this / you suffer? Night — your heads
268 | 1134.400 | are                |              0 | are shrouded in night, and your / faces, and your knees beneath;
269 | 1138.440 | Wailing            |              0 | wailing has caught like fire; cheeks are streaming tears;
270 | 1141.700 | the                |              0 | the walls are spattered with blood, / and the fine crossbeams;
271 | 1145.620 | and                |              0 | and the porch is full of ghosts — / the courtyard full of them —
272 | 1149.340 | Ghosts             |              0 | ghosts hurrying down to Erebus, under the gloom; the sun
273 | 1152.580 | has                |              0 | has perished out of the sky, / and an evil mist runs over everything."
274 | 1157.020 | So                 |              0 | So he spoke; and they all laughed at him sweetly.
275 | 1160.020 | began              |              4 | And Eurymachus, Polybus' son, began to speak among them:
276 | 1163.760 | The                |              0 | "The stranger is raving — this new one, fresh from abroad.
277 | 1167.240 | Quick              |              0 | Quick, young men — see him out of the house and on his way
278 | 1170.220 | to                 |              0 | to the assembly-place, since he finds it night in here."
279 | 1173.740 | Then,              |              0 | Then godlike Theoclymenus said to him:
280 | 1176.300 | I                  |              1 | "Eurymachus, I ask no escort of you for my going.
281 | 1179.500 | I                  |              0 | I have eyes, and ears, and both my feet, / and a mind in my breast in no way meanly made.
282 | 1184.840 | With               |              0 | With these I am going out that door — for I see evil / coming on you, evil no man will escape or dodge,
283 | 1191.140 | no                 |              0 | no man of you suitors, you who / in the house of godlike Odysseus
284 | 1194.500 | and                |              4 | batter men with outrage and devise your reckless deeds."
285 | 1198.120 | So                 |              0 | So speaking he went out of the well-settled house / and came to Piraeus, who received him gladly.
286 | 1203.580 | And                |              0 | And the suitors all, eyeing one another, went to / work needling Telemachus, laughing at his guests;
287 | 1209.300 | and                |              0 | and a man of the arrogant young men would say:
288 | 1211.900 | Telemachus         |              0 | "Telemachus, no man is unluckier in his guests than you.
289 | 1215.380 | Look               |              0 | Look at this one you keep — this pawed-over vagrant / who wants his bread and wine, who has no skill for work
290 | 1220.980 | and                |              0 | and no strength either: a dead weight on the good earth.
291 | 1224.220 | And                |              0 | And then the other one — he stood up to play the prophet!
292 | 1226.420 | If                 |              0 | If you would listen to me, the profit is all yours:
293 | 1229.600 | let                |              0 | let us pitch your guests into a many-benched ship
294 | 1231.900 | and                |              0 | and send them to the Sicilians. / There they would fetch you a worthy price."
295 | 1236.320 | So                 |              0 | So the suitors talked; but he took no heed of their words.
296 | 1239.740 | He                 |              0 | He watched his father in silence — waiting, always,
297 | 1242.480 | for                |              0 | for the moment he would lay his / hands on the shameless suitors.
298 | 1245.660 | And                |              0 | And she — she had set her / beautiful chair across from them:
299 | 1249.160 | daughter,          |              1 | Icarius' daughter, watchful-minded Penelope, / and heard each man's word in the halls.
300 | 1254.640 | For                |              0 | For laughing they had made their dinner ready —
301 | 1256.760 | a                  |              0 | a sweet meal and a hearty one, / for they had slaughtered lavishly.
302 | 1261.200 | but                |              0 | But no supper could ever be more graceless than the / supper a goddess and a strong man were soon now to set
303 | 1266.300 | before             |              0 | before them. For they had begun it: / the shameful devising was theirs.
