ODYSSEY — BOOK VI full-book caption alignment
Duration: 1058.090s
Narration cues: 253
Source words: 3406
Directly matched source words: 3241 (95.2%)
Recognized words: 3400
Visual lead: 0.16s

Cue | Start | Anchor | Missing prefix | Caption
 77 |  330.960 | delighting         |              0 | delighting in the boars and the running deer, / and with her the nymphs, daughters of aegis-bearing Zeus,
 78 |  336.580 | play               |              0 | play across the wild country, and Leto's heart is glad, / for she carries her head and brow above them all
 79 |  342.700 | and                |              0 | and is known at once, though all of them are beautiful:
 80 |  345.160 | so                 |              0 | so the unwed girl outshone her handmaids.
 81 |  347.880 | but                |              0 | But when she was about to fold the beautiful clothes, / yoke the mules, and turn for home again,
 82 |  353.560 | then               |              0 | then the goddess thought of one / thing more, gray-eyed Athena:
 83 |  357.420 | that               |              0 | that Odysseus should wake, and see the lovely-eyed girl,
 84 |  360.840 | and                |              0 | and she should lead him to the city of the Phaeacian men.
 85 |  364.140 | So                 |              0 | So the princess tossed the ball to one of her handmaids;
 86 |  367.280 | the                |              0 | the handmaid she missed, and it fell in a deep eddy, / and they shrieked aloud. And noble Odysseus woke,
 87 |  374.040 | and                |              0 | and sitting up he turned it over in his mind and heart:
 88 |  377.180 | whose              |              2 | "Ah me — whose country have I come to now? What men's?
 89 |  380.540 | Are                |              0 | Are they violent, savage, without justice, / or kind to strangers, with hearts that fear the gods?
 90 |  386.240 | A                  |              0 | A female crying rang around me just now — girls' voices:
 91 |  390.080 | nymphs             |              0 | nymphs, who hold the sheer peaks of the mountains and / the springs of rivers and the grassy water-meadows?
 92 |  395.140 | Or                 |              0 | Or am I now, can it be, near men with human speech?
 93 |  398.500 | Come,              |              0 | Come — I will test it for myself, and see."
 94 |  401.540 | So                 |              0 | So speaking noble Odysseus slipped out from the thicket,
 95 |  404.040 | and                |              0 | and from the thick wood with / his heavy hand he broke a branch
 96 |  407.620 | in                 |              0 | in leaf, to hold about his body / and screen a man's privates.
 97 |  411.620 | And                |              0 | And he went like a mountain-bred lion, sure of his strength, / who goes on through rain and wind, his two eyes
 98 |  417.500 | burning,           |              0 | burning, and he comes down on the cattle or the / sheep or the wild deer, for his belly commands him
 99 |  422.740 | to                 |              0 | to make trial of the flocks — / even to enter the close-built fold:
100 |  426.640 | So                 |              0 | so Odysseus was about to come among the fair-braided / girls, naked as he was: for need had come upon him.
101 |  432.900 | And                |              0 | And he loomed terrible before them, / crusted with the salt sea's brine,
102 |  437.120 | and                |              0 | and they scattered, one here, / one there, along the jutting sandspits.
103 |  441.380 | alone              |              0 | Alone the daughter of Alcinous stayed: for Athena
104 |  443.880 | set                |              0 | set courage in her heart and took / the trembling from her limbs.
105 |  447.460 | She                |              0 | She stood and faced him, holding / her ground. And Odysseus weighed it,
106 |  452.000 | whether            |              0 | whether to clasp the knees of the lovely-eyed girl and beg, / or standing apart as he was, with honeyed words,
107 |  457.640 | to                 |              0 | to beg her to show him the city and give him clothing.
108 |  461.300 | And                |              0 | And as he weighed it, this seemed the better way:
109 |  463.680 | to                 |              0 | to stand apart and beg with honeyed words, / lest the girl's heart take anger if he touched her knees.
110 |  469.220 | At                 |              0 | At once he spoke — a honeyed speech, and a shrewd one:
111 |  472.740 | I                  |              0 | "I am at your knees, queen — goddess or mortal, are you?
112 |  475.980 | If                 |              0 | If you are one of the gods who hold wide heaven, / then it is to Artemis, daughter of great Zeus,
113 |  481.020 | that               |              0 | that I liken you nearest — / in beauty, in stature, in bearing.
114 |  484.480 | but                |              0 | But if you are one of the mortals who live on the earth,
115 |  487.500 | three              |              0 | three times blessed your father and your honored mother,
116 |  490.260 | three              |              0 | three times blessed your brothers! Surely their hearts
117 |  492.620 | are                |              0 | are warmed through with gladness always because of you,
118 |  495.540 | watching           |              0 | watching such a young shoot go stepping into the dance.
119 |  498.720 | But                |              0 | But blessed at heart above all others is that man
120 |  501.020 | who                |              0 | who weighs down the scales of the / bride-gifts and leads you home.
121 |  504.540 | for                |              0 | For my eyes have never seen a mortal like you, / not man, not woman. Awe takes me, looking at you.
122 |  510.560 | In                 |              0 | In Delos once, beside Apollo's altar, I saw such a thing: / the young shoot of a date-palm springing up —
123 |  517.380 | for                |              0 | for I came there too, and a great host followed me, / on that road where my bitter cares were to be —
124 |  522.900 | and                |              0 | and just as, seeing that, I stood amazed at heart
125 |  525.720 | a                  |              0 | a long time, since no such stem / had ever risen from the earth,
126 |  530.040 | So                 |              0 | so, lady, I wonder at you, amazed, and I am terribly / afraid to touch your knees. But hard grief is upon me.
127 |  536.820 | Yesterday,         |              0 | Yesterday, on the twentieth day, / I escaped the wine-dark sea:
128 |  540.700 | all                |              0 | all that time the waves carried me, / and the driving storms,
129 |  544.100 | away               |              0 | away from the island Ogygia. / And now some power has cast me here —
130 |  548.280 | to                 |              0 | to suffer some new evil in this place too, / no doubt: for I do not think
131 |  551.880 | the                |              0 | the evil will stop; the gods will / accomplish plenty more first.
132 |  555.920 | but                |              0 | But pity me, queen. After many hard labors it / is to you first I have come; I know not one
133 |  561.160 | of                 |              0 | of the others whose city and land this is.
134 |  564.160 | Show               |              0 | Show me the town, and give me a rag to throw around me —
135 |  567.440 | if                 |              0 | if perhaps you had some wrapping-cloth / for the linen when you came.
136 |  571.320 | and                |              0 | And may the gods grant you all your heart desires:
137 |  574.540 | a                  |              0 | a husband and a house — and may they add like-mindedness,
138 |  578.700 | the                |              0 | the good kind. For nothing is / stronger or better than that:
139 |  583.040 | when               |              0 | when two who think alike keep house together, / a man and his wife — much grief to their ill-wishers,
140 |  589.340 | joy                |              0 | joy to their friends; and they themselves know it best."
141 |  593.440 | Then               |              0 | Then white-armed Nausicaa answered him:
142 |  595.860 | stranger,          |              0 | "Stranger — since you seem / neither base nor witless a man —
143 |  599.460 | it                 |              0 | it is Olympian Zeus himself who deals out fortune to / mankind, to good and bad, to each one as he wills;
144 |  606.260 | and                |              0 | and to you, I suppose, he gave this lot, / and you must bear it, come what may.
145 |  611.180 | But                |              0 | But now, since you have come to our city and our land,
146 |  613.940 | you                |              0 | you shall not want for clothing, nor for anything / else that is owed a hard-worn suppliant when he comes.
147 |  619.560 | I                  |              0 | I will show you the town, / and tell you the name of the people.
148 |  623.360 | The                |              0 | The Phaeacians hold this city and this land, / and I am the daughter of great-hearted Alcinous,
149 |  627.780 | on                 |              0 | on whom the strength and power of the Phaeacians hang."
150 |  631.480 | She                |              0 | She spoke, and called to her fair-braided handmaids:
151 |  634.840 | stand              |              0 | "Stand still, you girls! Where are / you running at the sight of a man?
152 |  638.320 | You                |              0 | You cannot think he is one of an enemy people?
153 |  640.900 | There              |              0 | There is no living mortal, and there will be none, / who could come bearing war into the land
154 |  645.480 | of                 |              0 | of the Phaeacian men. For we are / very dear to the deathless ones,
155 |  648.680 | we                 |              1 | and we live apart, in the much-surging sea, / at the world's edge, and no other mortals mix with us.
156 |  655.340 | No,                |              0 | No — this is some poor wanderer come here astray,
157 |  658.600 | whom               |              0 | whom we must care for now. / From Zeus they come, all of them,
158 |  662.540 | strangers          |              0 | strangers and beggars; and a gift, though small, is dear.
159 |  666.520 | Come               |              0 | Come, girls: give the stranger food and drink,
160 |  669.240 | and                |              0 | and bathe him in the river, / where there is shelter from the wind."
161 |  672.500 | So                 |              0 | So she spoke; and they stood, and called to one another,
162 |  675.840 | and                |              0 | and they set Odysseus down in the / sheltered place, as she commanded —
163 |  680.200 | daughter           |              1 | Nausicaa, daughter of great-hearted Alcinous — / and laid a mantle and a tunic by him for clothing,
164 |  685.860 | and                |              0 | and gave him soft olive oil in the golden flask, / and urged him to bathe in the streams of the river.
165 |  691.760 | Then               |              0 | Then noble Odysseus spoke among the handmaids:
166 |  694.680 | stand              |              0 | "Stand off there, girls, at a distance, so that I myself
167 |  698.200 | may                |              0 | may wash the brine from my shoulders, and rub myself
168 |  701.080 | with               |              0 | with oil: it is long indeed since oil came near my skin.
169 |  704.800 | but                |              0 | But I will not bathe in front of you. I would be / ashamed to stand naked among fair-braided girls."
170 |  710.400 | So                 |              0 | So he spoke; and they went apart, and told the girl.
171 |  713.720 | And                |              0 | And noble Odysseus washed his body in the river,
172 |  716.660 | off                |              1 | sluicing off the brine that caked / his back and broad shoulders,
173 |  720.000 | and                |              0 | and scrubbed from his head the / salt-scurf of the barren sea.
174 |  723.220 | and                |              0 | And when he had washed all over, / and rubbed himself with oil,
175 |  726.600 | and                |              0 | and put on the clothes the unwed girl had given him, / then Athena, born of Zeus, made him
176 |  732.320 | taller             |              0 | taller to look at, and broader, and down from his head
177 |  735.580 | she                |              0 | she made the locks flow in curls, / like the hyacinth flower.
178 |  739.580 | as                 |              0 | As when a man lays gold over silver — a craftsman / whom Hephaestus and Pallas Athena have taught
179 |  744.900 | art                |              0 | art of every kind, and he finishes works full of grace — / so she poured grace over his head and shoulders.
180 |  752.280 | Then               |              0 | Then he went apart and sat on the shingle of the sea,
181 |  755.160 | shining            |              0 | shining with beauty and grace. And the girl gazed at him, / and spoke among her fair-braided handmaids:
182 |  760.900 | Listen,            |              0 | "Listen, my white-armed girls, while I say something.
183 |  764.460 | not                |              0 | Not against the will of all the gods who hold Olympus / does this man come among the godlike Phaeacians.
184 |  770.000 | Before             |              0 | Before, I confess, he seemed to me a sorry sight; / now he is like the gods who hold wide heaven.
185 |  776.440 | If                 |              0 | If only such a man might be called my husband, / living here — if only it pleased him to stay!
186 |  781.400 | give               |              3 | But come, girls: give the stranger food and drink."
187 |  784.700 | So                 |              0 | So she spoke, and they listened well and obeyed, / and set food and drink beside Odysseus.
188 |  789.800 | And                |              0 | And he drank and ate, much-enduring noble Odysseus, / ravenously: it was long since he had tasted food.
189 |  798.280 | But                |              0 | But white-armed Nausicaa thought of one thing more:
190 |  802.300 | She                |              0 | she folded the clothes and stowed / them in the beautiful wagon,
191 |  805.640 | and                |              0 | and yoked the strong-hoofed mules, and mounted herself,
192 |  809.560 | and                |              0 | and called Odysseus on, and spoke a word, and named him:
193 |  813.520 | Up                 |              0 | "Up now, stranger, and we go / to the city, so I may send you
194 |  817.140 | to                 |              0 | to the house of my wise father — where, I promise you, / you will meet the best men of all the Phaeacians.
195 |  823.220 | Only               |              0 | Only do exactly this — / you do not seem to me short of sense.
196 |  827.040 | While              |              0 | While we are passing the fields and the works of men, / walk with the handmaids, behind the mules and wagon,
197 |  832.720 | briskly,           |              0 | briskly; I will lead the way.
198 |  834.980 | But                |              0 | But when we are about to enter / the city — a high wall rings it,
199 |  838.280 | and                |              0 | and a beautiful harbor lies on either side of the town,
200 |  841.020 | with               |              0 | with a narrow causeway in; / and the curved ships are drawn up
201 |  844.200 | along              |              0 | along the road, for every man has his own slip there;
202 |  847.360 | and                |              0 | and there is the gathering-place / around Poseidon's fine precinct,
203 |  850.980 | fitted             |              0 | fitted with quarried stones set deep in the earth; / and there men see to the tackle of their black ships,
204 |  856.840 | the                |              0 | the cables and the sails, and fine down their oars —
205 |  860.140 | for                |              0 | for the Phaeacians care nothing for the bow or the quiver,
206 |  863.040 | but                |              0 | but for masts, and ships' oars, / and the trim ships themselves,
207 |  866.900 | in                 |              0 | in which they delight as they cross the gray salt sea —
208 |  870.080 | It                 |              0 | it is their ugly talk I shrink from: / someone behind my back
209 |  873.420 | there              |              0 | There are insolent men enough in the town; / and one of the meaner sort, meeting us, might say:
210 |  879.700 | is                 |              1 | 'Who is this following Nausicaa — this tall handsome
211 |  882.600 | stranger,          |              0 | stranger? Where did she find him? / A husband for her, no doubt!
212 |  886.540 | some               |              0 | Some castaway she has taken up, off his ship, / a man from far parts — since nobody lives near us;
213 |  892.340 | or                 |              0 | or some god, long prayed-for, come down to her out of / heaven in answer, and hers he will be all her days!
214 |  898.740 | Better             |              0 | Better so, if she has gone out and found herself a husband
215 |  901.580 | from               |              0 | from elsewhere — since she / scorns her own, here in the land,
216 |  905.040 | the                |              0 | the Phaeacians, though many fine men are wooing her!'
217 |  907.740 | so                 |              0 | So they will say, and it would be a reproach against me.
218 |  910.840 | and                |              0 | And I would blame another girl who did such things myself:
219 |  914.020 | who                |              0 | who, against the will of her / dear father and mother living,
220 |  916.760 | kept               |              0 | kept company with men before the day of open marriage.
221 |  919.800 | so                 |              0 | So, stranger, mark my word quickly, and you will / win escort and homecoming from my father soonest.
222 |  925.920 | You                |              0 | You will find a shining grove of Athena near the road —
223 |  928.900 | poplars,           |              0 | poplars; a spring wells up in it; a meadow lies around it.
224 |  932.920 | There              |              0 | There is my father's park there, and his flourishing orchard, / as far from the city as a man's shout carries.
225 |  938.620 | sit                |              0 | Sit down there and wait a while, until we have / entered the town and reached my father's house.
226 |  943.820 | But                |              0 | But when you judge that we have reached the house, / then go into the city of the Phaeacians, and ask
227 |  948.600 | for                |              0 | for the house of my father, great-hearted Alcinous.
228 |  951.680 | it                 |              0 | It is easily known: a little child could lead you — / a baby; for the houses of the Phaeacians are not built
229 |  957.460 | anything           |              0 | anything like it — such is the house of the hero
230 |  960.880 | and                |              1 | Alcinous. And once the buildings / and the court have hidden you,
231 |  963.380 | go                 |              0 | go quickly straight through the great hall, until you come
232 |  966.320 | to                 |              0 | to my mother. She sits at the / hearth in the light of the fire,
233 |  970.040 | spinning           |              0 | spinning yarn dyed sea-purple — a wonder to see —
234 |  973.360 | leaning            |              0 | leaning against a pillar, / and her slave-women sit behind her.
235 |  977.000 | and                |              0 | And there my father's chair is tilted close to hers, / where he sits and drinks his wine like an immortal.
236 |  982.580 | pass               |              0 | Pass him by, and throw your arms around the knees of / my mother — if you would see your day of homecoming
237 |  987.860 | with               |              0 | with rejoicing, and quickly, / though you come from very far.
238 |  991.940 | If                 |              0 | If she once takes kindly thought for you in her heart,
239 |  994.760 | then               |              0 | then there is hope you will see your own people, / and come to your well-built house and your own fatherland."
240 | 1000.360 | So                 |              0 | So speaking she touched the mules with the shining whip, / and they quickly left the flowing river behind.
241 | 1005.720 | Well,              |              0 | Well they trotted, well they wheeled their legs along,
242 | 1009.260 | and                |              0 | and she drove with care, / so that the walkers could keep pace —
243 | 1013.120 | the                |              0 | the handmaids and Odysseus — / and used the lash with judgment.
244 | 1017.360 | and                |              0 | And the sun went down, and they came to the famous / grove sacred to Athena. There noble Odysseus sat down,
245 | 1024.920 | and                |              0 | and at once he prayed to the daughter of great Zeus:
246 | 1028.040 | Hear               |              0 | "Hear me, child of aegis-bearing Zeus, Unwearied One.
247 | 1032.200 | Hear               |              0 | Hear me now at last, since before you never heard me
248 | 1035.080 | when               |              0 | when I was broken — when the famous earth-shaker broke me.
249 | 1038.740 | Grant              |              0 | Grant that I come among the / Phaeacians pitied, and a friend."
250 | 1042.840 | So                 |              0 | So he spoke in prayer, and Pallas Athena heard him.
251 | 1046.680 | but                |              0 | But she did not yet show herself / to him face to face: she stood
252 | 1050.460 | in                 |              0 | in awe of her father's brother, who raged on furiously
253 | 1053.520 | against            |              0 | against godlike Odysseus, / until the day he reached his own land.
